"","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGRAM000v1_002784",9.33004397672317,9.29315385115028,9.28811579029267,8.31645538992895,8.3577468593889,8.27187911052811,8.60933662051138,8.62721103099003,8.56184355062798,8.39684689962901,8.44710413861399,8.50512949959635
"FGRAM000v1_002785",9.72707103340113,9.78357870987787,9.6249924304808,9.88497555751867,10.0455119723269,9.87082186411923,9.75619554024396,9.89502291701059,9.90600842686259,10.713882932458,10.7022793452418,10.6331010061953
"FGRAM000v1_002786",9.13580220188525,9.19635061775412,9.35292662826616,8.79102642931321,8.77372685096107,9.03892217185296,9.03238850828578,8.72753075016615,8.8777730988282,8.59861747427291,8.5498938069993,8.54810515559112
"FGRAM000v1_002787",6.55758514603379,6.55758514603379,6.55758514603379,6.68629987797241,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_002789",8.10645106426323,8.06519971367316,8.13060130414681,7.7996603488774,7.91530602528471,7.6463815316431,7.75245103358794,7.57055794832791,7.65804112596043,7.92658292359578,7.76392193632466,7.81789491757394
"FGRAM000v1_002790",7.15773453407016,7.15424712666953,7.1630252515421,7.14213363156159,7.26155230480073,7.23200029026327,7.19370544958146,7.28011966980405,7.12881959037139,7.26173773992962,7.29479688874099,7.31524744019883
"FGRAM000v1_002792",8.40233871996487,8.56138527611586,8.34191468385467,8.00456505541498,8.08304956651636,7.85139816348644,7.9723831190172,8.26317226418857,8.13920547851696,8.22176749600469,8.25768609341905,8.15532579741509
"FGRAM000v1_002793",8.53311307828731,8.41537193948629,8.48923603798274,8.41861331545632,8.30270444067337,8.29063107576275,8.422090368314,8.4113284087477,8.46958330069463,8.38758432786477,8.33625813114995,8.30971808776862
"FGRAM000v1_002794",8.67769035151073,8.7211032612853,8.68903694611518,8.4761000896866,8.53017407072521,8.4518677678712,8.77050781176099,8.90157228302037,8.78767274725897,8.76820755242932,8.67997943586699,8.66708168923881
"FGRAM000v1_002795",8.74594256997994,8.78607682727839,8.60424523440329,8.20830081539748,8.18948594430041,8.14973725023147,8.41981881668798,8.37230878091801,8.43340001521913,8.17976309506783,7.99469765324123,8.16676951210651
"FGRAM000v1_002796",11.8788360201764,11.7276667278066,11.8673716203108,11.2985900871632,11.3132460423076,11.4049414321804,11.5041123546895,11.4136039451051,11.5358779702225,11.1335689728089,11.0356758830092,11.0587179004282
"FGRAM000v1_002797",7.48073017745926,7.56186293449059,7.71418394326773,8.01585899687826,7.87540050473614,7.89997728212816,7.88598717646497,7.82520388933967,7.84076318134538,7.81456434373665,7.84662785170858,7.68398958744817
"FGRAM000v1_002798",6.64047872220033,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64973002889417,6.63918464507119,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_002799",7.4617288437433,7.46237193872383,7.64939091873693,7.7599763923248,7.7798008491906,7.71616506049485,7.63039171769389,7.55916328097327,7.51571432036683,7.61260523789139,7.57268189403479,7.59468456804804
"FGRAM000v1_002800",6.9544307077299,6.99605511062649,6.86126217875257,7.07053344312435,7.18058669613113,6.97267992957747,6.87314228472763,7.09095730185112,7.02887675132769,7.3048489746676,7.09464026072903,7.11089804045533
"FGRAM000v1_002801",6.88030782306415,6.82218604483321,6.89290499872649,6.75375238884243,6.90572736130909,6.83728237601381,6.91961090737647,6.89808449444256,7.0114628686136,6.88532320563536,6.88707388798105,6.86175818255547
"FGRAM000v1_002802",7.45773943749825,7.43110618053611,7.40234106621416,7.49322289351518,7.35083441774254,7.31406951694089,7.5335500880119,7.57028482395213,7.53791154192217,7.55064748338112,7.43405589011785,7.47161870257292
"FGRAM000v1_002803",10.377122134034,10.3477946005223,10.6959212838135,10.1791063792703,10.028107793974,10.2284665593421,10.6132809236681,10.2180230419354,10.364759647177,9.73166419646633,9.68891446845293,9.76051406759025
"FGRAM000v1_002804",11.7067164562932,11.6832509371556,11.741135119793,10.9739746710228,11.0336876982614,11.1144054109783,11.7010940251598,11.4251687366828,11.593678676819,10.7731903563701,10.839595525671,10.7813346060538
"FGRAM000v1_002805",8.60735302817289,8.72445232113143,8.79754487922263,9.24556489038001,9.23800308640959,9.24251184744858,8.92950538202637,8.852614668136,8.90485512613003,8.84808210697424,8.79976016169783,8.84859289738445
"FGRAM000v1_002806",8.3037404284871,8.29778009869742,8.35819109988073,8.43511050329801,8.38058224268787,8.31932540211335,8.12652814140588,8.215221452164,8.03292815964566,8.33802623166851,8.36909050313544,8.32415660615896
"FGRAM000v1_002807",11.8283999591318,11.8629082278903,11.685159839305,10.6610069652215,10.3786712455484,10.5186361377223,11.1807647950459,11.1448064744043,11.1296704352635,10.1380787002964,10.0717767444657,10.0130275250211
"FGRAM000v1_002808",7.62879412957016,7.58379109735189,7.77170883111855,8.27411339586263,8.25562793987526,8.350512629491,8.05875051325966,7.98733242638865,7.88681837219659,8.09429976987263,8.14037923586417,8.03766865104796
"FGRAM000v1_002809",11.0293283779076,11.0196283249244,10.9344124586059,7.1671396371861,7.26370944103391,7.30258311511914,8.04549614214495,7.93241523463188,7.93095049729734,6.95086771034545,6.92001952924921,6.95899855817047
"FGRAM000v1_002810",8.26544910041206,8.09720885399741,8.07629989965534,8.10483698743733,7.99131221332977,7.96293700633414,8.14624632571654,8.05136217709213,7.99552541996324,8.08936620984287,8.02849130776417,7.99465232209499
"FGRAM000v1_002811",7.95475434654333,7.99894872358979,8.06951607259674,8.4734603188937,8.62606696809181,8.64450309439863,8.07626677416475,8.118474674213,8.03760591825272,8.1949250025832,8.28342232301366,8.24889738022671
"FGRAM000v1_002812",7.05278254081287,7.1168826348599,7.21520226550991,7.19729684375286,7.0577639773822,7.02912996814629,7.23379504027745,7.00865037343165,7.28780392290672,7.17643444924626,7.08685371405096,6.88585453073089
"FGRAM000v1_002813",14.3851622164762,14.4311973976328,14.2042021234591,12.6098673867998,12.6990210732392,12.5673286337134,14.6454707034968,14.6769637169286,14.7125054320128,11.7732333849524,11.6628330194564,11.7272946720978
"FGRAM000v1_002814",8.43850518451539,8.47707893191098,8.42857266888172,8.45885952175204,8.4114438559809,8.44546406511332,8.42747974670099,8.45078180393065,8.46633772062672,8.4982103899742,8.35520205782642,8.31906017594524
"FGRAM000v1_002815",12.6075074522577,12.6152096361265,12.6043442640304,12.4151255736001,12.1282747497006,12.3898049707784,12.045328574927,12.1746787254994,12.0140712220228,11.0555800007256,10.9630120459577,11.0561277636194
"FGRAM000v1_002816",8.94742008890828,9.05921996028765,8.97478510750366,8.62528102866796,8.70314989477603,8.61605897170235,8.98918491113703,8.96313395620941,8.7958278922432,8.6557188145999,8.78757209548287,8.67502721627565
"FGRAM000v1_002817",10.3258052017845,10.3830694883136,10.5799250611844,10.0143413567649,9.6903118710248,9.95978369965979,10.5325327924765,10.0134668048809,10.3051244382797,9.77017098512822,9.70312935194488,9.73978005302589
"FGRAM000v1_002818",10.3810366214046,10.1942190116105,10.5198808398639,9.95833078848335,9.88053398456662,10.2294875105677,10.4663273397622,9.99713189667021,10.3032133762091,9.61071634560344,9.69623442128403,9.56320485611979
"FGRAM000v1_002819",10.1354159146892,10.2003263904254,10.0836094391271,10.1941465504825,10.1769955792353,10.1412445332491,10.2620485257539,10.4519798975473,10.3911444950157,10.3764068308139,10.5026978790543,10.5469996818739
"FGRAM000v1_002820",8.9910959460894,8.87171662334942,8.87943343387687,8.7452341181224,8.90294032623008,8.83027608127736,9.87752435563183,9.8919678197613,10.0410456802425,9.14400144982271,9.13092606682019,9.23894080409414
"FGRAM000v1_002821",9.52109231323529,9.52648359124988,9.37516599303106,8.98714943700853,9.22266513608508,9.15091222419712,9.01565358661484,9.09402566143887,9.07354059232114,9.01295782889693,9.08462694239022,8.96482091474054
"FGRAM000v1_002822",8.38536151528848,8.27996142645474,8.14622507273494,8.08879216127801,7.96205704615292,8.03244442723459,7.97623604989971,7.96295655413223,8.13329966099237,8.16034934284676,8.07986033591836,8.0526930520548
"FGRAM000v1_002823",10.2420255319191,10.3223620942693,10.0543937622752,10.4379985699257,10.5430678255069,10.629768174498,10.0858060661956,10.3967409662249,10.2468764104316,10.7021054500615,10.6718415803802,10.6114335372885
"FGRAM000v1_002824",9.07729603147755,8.92793631363785,8.90737490832202,8.46503426754747,8.41732189241375,8.61991021277291,8.94612905329474,8.84899985223689,8.88274327511125,8.23542418317385,8.30076581570162,8.26964770914647
"FGRAM000v1_002825",10.8550327430473,10.8333013345967,10.7724088489768,10.6493975062136,10.6906836091675,10.7295401375103,10.7942089375558,10.7705312693955,10.8449743672182,10.6678777602779,10.6750425912406,10.64171669198
"FGRAM000v1_002826",11.1750112213034,11.1067544609268,11.3051933579076,10.6717956722715,10.7310228357603,10.8833265686585,11.70676044237,11.5030442769305,11.6886265296774,10.8515835386311,10.8573433849029,10.8387228335489
"FGRAM000v1_002827",7.90873306263294,8.02280229601197,7.83904189550839,8.20928275241479,8.32363111363856,8.24388196307858,8.05277211577922,8.17702833823673,7.957405979078,8.50050062458585,8.39583403313339,8.41272088522124
"FGRAM000v1_002828",9.13238507922844,9.16010040767627,9.19559698556994,9.71588608040018,9.62849974113429,9.57992122172799,9.6366787366464,9.75108527099563,9.76797170708007,9.83625655265607,9.84730457326438,9.87509205729432
"FGRAM000v1_002829",8.58039397412166,8.56858750752249,8.66269083416935,8.37937790132917,8.30557634321511,8.50589160658283,8.55749857149615,8.42958236708312,8.50208834702536,8.26974321449703,8.35212440669822,8.34641076768339
"FGRAM000v1_002830",6.80859834474855,6.64238153420829,6.73691788349779,6.89738310606877,6.78790816436828,6.74492970232251,6.68605350127201,6.79866624871172,6.70366111446192,6.80338215297244,6.78824238682953,6.77099497457589
"FGRAM000v1_002832",8.5997960993833,8.67656349732489,8.51576440081847,8.9961929467413,9.11917419978989,9.1001407119104,8.92935620350426,8.86417756771199,8.80086727238803,9.71453228129469,9.66720361191195,9.59088142170557
"FGRAM000v1_002833",8.50594392013018,8.39706623465947,8.51609917033732,7.82712056980579,7.89367236287955,7.89802627675688,7.73304414725817,7.73745968553624,7.78331983611055,7.98251763865718,7.8354606026475,7.7009800844
"FGRAM000v1_002834",6.78335984342024,6.72928297018893,6.8684988676553,6.8132749854897,6.81264166360941,6.74553862412215,6.78640912192029,6.7337475514383,6.6512782230761,6.800651355008,6.72520262330215,6.76983614945487
"FGRAM000v1_002835",10.8087402777409,10.6976252798094,10.8463335305157,10.4777521399834,10.3394317584082,10.4902632184472,10.7184915070968,10.7537473159262,10.5494990109803,10.0797350626968,10.1476623937841,10.181404004536
"FGRAM000v1_002836",8.28033852906505,8.03534855172219,8.33778032545377,7.94660233258586,7.83564151153901,7.87189218051122,8.20340628443216,8.08812723460086,8.28825856826121,7.95626152456227,7.90459524829263,7.97576180740848
"FGRAM000v1_002837",6.75420854646203,6.88620356487474,6.7360215063212,6.95199147909494,6.81482481216705,6.93675321909768,6.75545507633162,6.97318605866144,6.65066958812995,7.02786833773106,6.95840958438404,7.10945545005281
"FGRAM000v1_002838",10.3770014504159,10.2478556349901,10.509257548307,10.5797103822858,10.3860003637358,10.6118760845826,10.3324049024901,10.0306245286733,10.2039205538827,10.0773630637001,9.98566390168894,10.1853243923261
"FGRAM000v1_002839",7.85238682075492,7.71093942641236,7.8145182674951,7.59673612031911,7.52393179444645,7.62829988208097,7.60369396375633,7.43095635455449,7.59551584260232,7.52989272747152,7.35681151083157,7.56904410039273
"FGRAM000v1_002840",9.38656032545142,9.31005702446732,9.42566357886718,9.20052372877914,9.03677775104848,9.13228755594202,9.11559861312264,9.16416350263316,8.9753998683945,8.831936977364,8.86949802962908,8.96989631616832
"FGRAM000v1_002841",7.84566454300894,7.7570877413439,7.89845523372234,7.88599969715971,7.99457876476187,7.97262943746024,8.07642904713558,7.85485754576051,8.0238757166438,7.9153604475855,7.81221433716345,7.87629457558072
"FGRAM000v1_002842",9.25998043185531,9.34114991904462,9.47203647021345,9.52433972566884,9.5428053725572,9.63503394252274,9.37949397011064,9.33627807388742,9.47318161582862,9.5756196761763,9.51106689608739,9.61330614833454
"FGRAM000v1_002843",9.51162274488912,9.49637726240586,9.08688751736132,9.28511315965845,9.4086580561739,9.51142887930946,9.26882398088378,9.3385749421544,9.33014374836882,9.66508375575976,9.6280248787898,9.548757474043
"FGRAM000v1_002844",8.87179027075774,8.9115115452987,8.91242101070095,8.64244039410691,8.58740012870212,8.81808374262727,8.90764639192632,8.6626447306792,8.73035381968362,8.47459539577521,8.50122802789164,8.4369739322521
"FGRAM000v1_002845",7.52157190390254,7.42921112704383,7.53234262766975,7.5716842357004,7.58604550250378,7.45534423784047,7.53637797534492,7.44867530994941,7.43052136113999,7.38086455139856,7.36166447781106,7.58041891609741
"FGRAM000v1_002846",9.38335973926504,9.36923095358464,9.60388091422551,9.14220258959394,8.90508132613291,9.05979100989227,9.34310824100965,9.36024590272435,9.28031977720981,8.99855139161453,9.01160542386674,9.03913318300597
"FGRAM000v1_002847",10.8431898980179,10.8877255818356,10.7629652939808,8.94449698329295,8.98989212099833,8.93221509642947,10.7618156136288,10.9316362589277,10.9118357783507,8.30800673640686,8.34328159721623,8.32821018393925
"FGRAM000v1_002848",7.47174760259783,7.51340428886099,7.75535799818308,7.5790491748447,7.20724036783086,7.36209111278166,7.52296643267754,7.36682596706439,7.63938605800867,7.29441319144831,7.34386240177243,7.35883087797023
"FGRAM000v1_002849",10.8927221296275,10.6803868723904,10.7102274264853,10.9114198846852,10.8329737027536,10.8965907265324,10.3699814983397,10.2363261047654,10.3619232454767,10.3858308774017,10.4411293431525,10.4000126132472
"FGRAM000v1_002850",12.3140715029111,12.3742416257289,12.3312697171727,12.7465915934367,12.8304127163413,12.7959432162911,12.7925284901407,12.5600604915904,12.7291166559873,12.5394051874605,12.5478058473152,12.7291656751412
"FGRAM000v1_002851",8.48558501191084,8.54274555582534,8.62874685867446,8.8146085071374,8.55103326502964,8.66312948217367,8.83551369989035,8.27344097293996,8.59156012004444,8.52857279958368,8.60659982517691,8.53282084490711
"FGRAM000v1_002852",8.44887637025711,8.43968234911445,8.5771676681176,8.25801900106164,8.27046461076212,8.42524781953663,8.27569951569608,8.26564910467512,8.36040596550028,8.16106861514757,8.10458475667751,8.30804530338328
"FGRAM000v1_002853",8.51739615522331,8.50755971604045,8.29527243002372,8.24377838839535,8.25309551492835,8.23871328261969,8.33102832638107,8.36502126671668,8.32227508904362,8.5930092713203,8.62132878246173,8.50844459216816
"FGRAM000v1_002854",8.3612960634917,8.54149835148513,8.5297308173211,8.2438689456659,8.33071607590215,8.5065231403171,8.36781618139697,8.17349256554573,8.48723659834686,8.2079447283613,8.24295917993878,8.30784586675926
"FGRAM000v1_002855",8.21641120877226,8.23670785949614,8.27032416053495,8.16282782196042,8.26097797875506,8.3348050474369,8.23105847693619,8.35705866787369,8.3128644228873,8.52028264684542,8.46768990600794,8.45274407222692
"FGRAM000v1_002856",8.68147356727521,8.64847066108712,8.76830952781957,8.85043543631247,8.94645753368279,9.07727141681453,8.56434594714822,8.68733094358648,8.66962831466444,8.97094041788479,8.98458137361441,8.97628313275213
"FGRAM000v1_002857",8.36972135784679,8.28329917400758,8.24813404172611,8.05687327763463,8.09691034603868,8.07246854820098,7.86260676408015,7.96549276875692,7.99291422885569,8.27225492697339,8.28932405685522,8.20978768178445
"FGRAM000v1_002858",9.05612992631216,9.16717277419983,9.0614326434252,8.61766496584625,8.71658416129412,8.52550697185716,8.94884502012512,8.93583241240352,8.89986946592193,8.77831838688348,8.79350411200292,8.82046277114777
"FGRAM000v1_002859",9.18480848965112,9.25092128355776,9.27488829420443,9.18518132196849,9.19740970893104,9.2918445266172,9.42014334336559,9.29767941641229,9.32699239107226,9.22828581767179,9.18529884303919,9.26541412811678
