contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_black_light,GO:0004815,aspartate-tRNA ligase activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_04554,FGSG_04934"
low_light_vs_black_light,GO:0004022,alcohol dehydrogenase (NAD+) activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_10855,FGSG_13157"
low_light_vs_black_light,GO:0003979,UDP-glucose 6-dehydrogenase activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_06548,FGSG_11489"
low_light_vs_black_light,GO:0018580,nitronate monooxygenase activity,MF,3,6,1413,6241,1.36,2.21,0.1338402848176779,0.3543939936017388,"FGSG_05919,FGSG_12180,FGSG_12181"
low_light_vs_black_light,GO:0008121,quinol-cytochrome-c reductase activity,MF,3,6,1413,6241,1.36,2.21,0.1338402848176779,0.3543939936017388,"FGSG_00644,FGSG_05251,FGSG_10293"
low_light_vs_black_light,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF,7,20,1413,6241,4.53,1.55,0.1458995801651476,0.3706637982574021,"FGSG_04024,FGSG_04143,FGSG_10444,FGSG_10680,FGSG_11217,FGSG_13455,FGSG_13456"
low_light_vs_black_light,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",MF,7,20,1413,6241,4.53,1.55,0.1458995801651476,0.3706637982574021,"FGSG_00236,FGSG_00237,FGSG_02680,FGSG_03006,FGSG_05087,FGSG_10081,FGSG_13398"
low_light_vs_black_light,GO:0001077,GO:0001077,MF,7,20,1413,6241,4.53,1.55,0.1458995801651476,0.3706637982574021,"FGSG_04288,FGSG_04680,FGSG_04888,FGSG_05567,FGSG_09019,FGSG_13123,FGSG_13652"
low_light_vs_black_light,GO:0005488,binding,MF,5,13,1413,6241,2.94,1.7,0.1504285015570699,0.3770741105697219,"FGSG_00054,FGSG_01049,FGSG_03117,FGSG_09992,FGSG_12056"
low_light_vs_black_light,GO:0016788,"hydrolase activity, acting on ester bonds",MF,6,17,1413,6241,3.85,1.56,0.1671291520045842,0.4134247444323927,"FGSG_02324,FGSG_02325,FGSG_03964,FGSG_11236,FGSG_11988,FGSG_13586"
low_light_vs_black_light,GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",MF,4,10,1413,6241,2.26,1.77,0.1716583653868971,0.419113931074502,"FGSG_00659,FGSG_03922,FGSG_04930,FGSG_12814"
low_light_vs_black_light,GO:0051087,protein-folding chaperone binding,MF,5,14,1413,6241,3.17,1.58,0.1926354169052461,0.4498960617350799,"FGSG_01028,FGSG_06246,FGSG_09535,FGSG_11061,FGSG_12745"
low_light_vs_black_light,GO:0004764,shikimate 3-dehydrogenase (NADP+) activity,MF,3,7,1413,6241,1.58,1.89,0.196186040048904,0.4498960617350799,"FGSG_03880,FGSG_12355,FGSG_12357"
low_light_vs_black_light,GO:0008131,primary methylamine oxidase activity,MF,3,7,1413,6241,1.58,1.89,0.196186040048904,0.4498960617350799,"FGSG_02271,FGSG_10677,FGSG_12129"
low_light_vs_black_light,GO:0004100,chitin synthase activity,MF,3,7,1413,6241,1.58,1.89,0.196186040048904,0.4498960617350799,"FGSG_01964,FGSG_03418,FGSG_04497"
low_light_vs_black_light,GO:0003677,DNA binding,MF,107,440,1413,6241,99.62,1.07,0.2071924289143968,0.4498960617350799,"FGSG_00052,FGSG_00147,FGSG_00318,FGSG_00324,FGSG_00365,FGSG_00404,FGSG_00713,FGSG_01488,FGSG_01638,FGSG_01724,FGSG_01795,FGSG_01808,FGSG_01839,FGSG_01964,FGSG_02368,FGSG_02516,FGSG_02538,FGSG_02825,FGSG_02835,FGSG_02969,FGSG_03225,FGSG_03239,FGSG_03272,FGSG_03633,FGSG_03649,FGSG_03727,FGSG_03873,FGSG_03878,FGSG_03892,FGSG_04643,FGSG_04666,FGSG_04683,FGSG_04725,FGSG_04727,FGSG_04782,FGSG_04830,FGSG_04974,FGSG_04987,FGSG_05157,FGSG_05242,FGSG_05283,FGSG_05309,FGSG_05772,FGSG_05827,FGSG_05926,FGSG_05949,FGSG_06380,FGSG_06448,FGSG_06503,FGSG_07075,FGSG_07192,FGSG_07243,FGSG_07368,FGSG_07505,FGSG_07575,FGSG_07638,FGSG_07674,FGSG_07889,FGSG_08064,FGSG_08070,FGSG_08341,FGSG_08405,FGSG_08828,FGSG_08846,FGSG_09043,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09709,FGSG_09802,FGSG_10536,FGSG_10696,FGSG_10914,FGSG_11051,FGSG_11364,FGSG_11387,FGSG_11388,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11624,FGSG_11653,FGSG_11709,FGSG_11750,FGSG_12039,FGSG_12117,FGSG_12398,FGSG_12631,FGSG_12714,FGSG_12741,FGSG_12798,FGSG_12813,FGSG_12814,FGSG_12926,FGSG_13004,FGSG_13006,FGSG_13135,FGSG_13312,FGSG_13455,FGSG_13507,FGSG_13818,FGSG_13828"
low_light_vs_black_light,GO:0046983,protein dimerization activity,MF,8,26,1413,6241,5.89,1.36,0.218905931524452,0.4498960617350799,"FGSG_00365,FGSG_02516,FGSG_02814,FGSG_04035,FGSG_05567,FGSG_08403,FGSG_08498,FGSG_09308"
low_light_vs_black_light,GO:0010997,anaphase-promoting complex binding,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_00660,FGSG_10728"
low_light_vs_black_light,GO:0003774,cytoskeletal motor activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_01964,FGSG_12039"
low_light_vs_black_light,GO:0004359,glutaminase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_01801,FGSG_05036"
low_light_vs_black_light,GO:0031176,"endo-1,4-beta-xylanase activity",MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_11487,FGSG_12047"
low_light_vs_black_light,GO:0004650,polygalacturonase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_10708,FGSG_11011"
low_light_vs_black_light,GO:0000104,succinate dehydrogenase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_01981,FGSG_09373"
low_light_vs_black_light,GO:0004733,pyridoxamine phosphate oxidase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_09477,FGSG_09639"
low_light_vs_black_light,GO:0080130,L-phenylalanine:2-oxoglutarate transaminase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_03981,FGSG_12518"
low_light_vs_black_light,GO:0004069,L-aspartate:2-oxoglutarate transaminase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_03981,FGSG_12518"
low_light_vs_black_light,GO:0070006,metalloaminopeptidase activity,MF,2,4,1413,6241,0.91,2.21,0.2225549667093746,0.4498960617350799,"FGSG_06560,FGSG_10320"
low_light_vs_black_light,GO:0016846,carbon-sulfur lyase activity,MF,5,15,1413,6241,3.4,1.47,0.238364206866384,0.4767284137327681,"FGSG_02931,FGSG_04616,FGSG_06444,FGSG_07275,FGSG_10177"
low_light_vs_black_light,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,MF,6,19,1413,6241,4.3,1.39,0.2464580006623997,0.4864782507519527,"FGSG_04288,FGSG_04680,FGSG_04888,FGSG_05567,FGSG_09019,FGSG_13123"
low_light_vs_black_light,GO:0016740,transferase activity,MF,35,138,1413,6241,31.24,1.12,0.2484144259158907,0.4864782507519527,"FGSG_00091,FGSG_00126,FGSG_00702,FGSG_01790,FGSG_01823,FGSG_02286,FGSG_02324,FGSG_02325,FGSG_02698,FGSG_02852,FGSG_03124,FGSG_03340,FGSG_03425,FGSG_03802,FGSG_04281,FGSG_04456,FGSG_04499,FGSG_04503,FGSG_04588,FGSG_04591,FGSG_04694,FGSG_05036,FGSG_05349,FGSG_07724,FGSG_08682,FGSG_08795,FGSG_08914,FGSG_09970,FGSG_10425,FGSG_11413,FGSG_12352,FGSG_12522,FGSG_13142,FGSG_13726,FGSG_13968"
low_light_vs_black_light,GO:0071949,FAD binding,MF,12,43,1413,6241,9.74,1.23,0.2533194640751511,0.4909696829497775,"FGSG_00489,FGSG_03199,FGSG_03657,FGSG_04368,FGSG_04595,FGSG_04726,FGSG_04727,FGSG_04969,FGSG_07628,FGSG_09063,FGSG_13561,FGSG_13617"
low_light_vs_black_light,GO:0016787,hydrolase activity,MF,60,245,1413,6241,55.47,1.08,0.2625296468092737,0.500817330255655,"FGSG_00165,FGSG_00314,FGSG_01108,FGSG_01235,FGSG_01603,FGSG_01733,FGSG_01790,FGSG_01810,FGSG_02189,FGSG_02218,FGSG_02428,FGSG_02616,FGSG_02634,FGSG_02997,FGSG_03143,FGSG_03217,FGSG_03243,FGSG_03304,FGSG_03590,FGSG_03687,FGSG_03767,FGSG_03785,FGSG_03808,FGSG_03816,FGSG_03856,FGSG_03989,FGSG_04323,FGSG_04512,FGSG_04657,FGSG_04677,FGSG_04902,FGSG_05040,FGSG_05933,FGSG_06381,FGSG_06465,FGSG_07302,FGSG_07319,FGSG_08398,FGSG_08825,FGSG_08829,FGSG_09061,FGSG_09099,FGSG_09100,FGSG_09138,FGSG_09154,FGSG_09179,FGSG_09722,FGSG_09980,FGSG_10399,FGSG_10670,FGSG_10713,FGSG_10857,FGSG_11006,FGSG_11562,FGSG_12338,FGSG_12339,FGSG_12379,FGSG_12489,FGSG_13655,FGSG_13975"
low_light_vs_black_light,GO:0004129,cytochrome-c oxidase activity,MF,3,8,1413,6241,1.81,1.66,0.2637282749750523,0.500817330255655,"FGSG_04315,FGSG_12181,FGSG_13133"
low_light_vs_black_light,GO:0046872,metal ion binding,MF,79,328,1413,6241,74.26,1.06,0.2803244728988619,0.5270100090498604,"FGSG_00095,FGSG_00278,FGSG_00426,FGSG_00644,FGSG_00665,FGSG_00805,FGSG_00863,FGSG_01214,FGSG_01507,FGSG_01818,FGSG_01839,FGSG_02079,FGSG_02137,FGSG_02206,FGSG_02400,FGSG_02550,FGSG_02551,FGSG_02702,FGSG_03547,FGSG_03881,FGSG_04288,FGSG_04504,FGSG_04512,FGSG_04932,FGSG_05251,FGSG_05446,FGSG_05610,FGSG_05695,FGSG_06184,FGSG_06554,FGSG_06560,FGSG_06733,FGSG_07052,FGSG_07191,FGSG_07753,FGSG_07864,FGSG_07985,FGSG_08007,FGSG_08081,FGSG_08138,FGSG_08402,FGSG_08861,FGSG_08914,FGSG_08985,FGSG_09043,FGSG_09104,FGSG_09343,FGSG_09410,FGSG_09456,FGSG_09522,FGSG_09896,FGSG_10080,FGSG_10173,FGSG_10320,FGSG_10470,FGSG_10669,FGSG_10881,FGSG_10967,FGSG_11032,FGSG_11061,FGSG_11420,FGSG_11517,FGSG_11528,FGSG_11721,FGSG_11724,FGSG_11919,FGSG_11961,FGSG_11988,FGSG_12369,FGSG_12563,FGSG_12864,FGSG_12973,FGSG_13123,FGSG_13150,FGSG_13157,FGSG_13264,FGSG_13314,FGSG_13710,FGSG_13744"
low_light_vs_black_light,GO:0005507,copper ion binding,MF,8,28,1413,6241,6.34,1.26,0.2897047131451497,0.5298326736032019,"FGSG_02271,FGSG_02328,FGSG_02330,FGSG_08188,FGSG_10677,FGSG_10846,FGSG_12129,FGSG_13825"
low_light_vs_black_light,GO:0050662,obsolete coenzyme binding,MF,7,24,1413,6241,5.43,1.29,0.2902806669209031,0.5298326736032019,"FGSG_02815,FGSG_03651,FGSG_04719,FGSG_04987,FGSG_11217,FGSG_11992,FGSG_12594"
low_light_vs_black_light,GO:0008483,transaminase activity,MF,7,24,1413,6241,5.43,1.29,0.2902806669209031,0.5298326736032019,"FGSG_01389,FGSG_01766,FGSG_02304,FGSG_04708,FGSG_08205,FGSG_12519,FGSG_13507"
low_light_vs_black_light,GO:0016829,lyase activity,MF,12,45,1413,6241,10.19,1.18,0.3108268110619956,0.5618792353812997,"FGSG_01221,FGSG_03069,FGSG_03160,FGSG_03481,FGSG_04969,FGSG_05128,FGSG_06117,FGSG_06765,FGSG_07916,FGSG_08137,FGSG_08178,FGSG_09521"
low_light_vs_black_light,GO:0008239,dipeptidyl-peptidase activity,MF,2,5,1413,6241,1.13,1.77,0.3175047232144155,0.5684846472791439,"FGSG_04958,FGSG_04970"
low_light_vs_black_light,GO:0048038,quinone binding,MF,3,9,1413,6241,2.04,1.47,0.3334124717874624,0.5803846731115087,"FGSG_02271,FGSG_10677,FGSG_12129"
low_light_vs_black_light,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",MF,3,9,1413,6241,2.04,1.47,0.3334124717874624,0.5803846731115087,"FGSG_04312,FGSG_06875,FGSG_12955"
low_light_vs_black_light,GO:0004806,triacylglycerol lipase activity,MF,3,9,1413,6241,2.04,1.47,0.3334124717874624,0.5803846731115087,"FGSG_03532,FGSG_05906,FGSG_10020"
low_light_vs_black_light,GO:0008017,microtubule binding,MF,6,22,1413,6241,4.98,1.2,0.3791799859392761,0.653998507858568,"FGSG_00293,FGSG_00697,FGSG_02054,FGSG_03996,FGSG_06149,FGSG_07143"
low_light_vs_black_light,GO:0102483,obsolete scopolin beta-glucosidase activity,MF,4,14,1413,6241,3.17,1.26,0.3947313538023402,0.6634081480483055,"FGSG_03139,FGSG_04913,FGSG_06605,FGSG_10615"
low_light_vs_black_light,GO:0008422,beta-glucosidase activity,MF,4,14,1413,6241,3.17,1.26,0.3947313538023402,0.6634081480483055,"FGSG_03139,FGSG_04913,FGSG_06605,FGSG_10615"
low_light_vs_black_light,GO:0003995,acyl-CoA dehydrogenase activity,MF,3,10,1413,6241,2.26,1.33,0.4027356602448474,0.6634081480483055,"FGSG_02287,FGSG_10804,FGSG_10950"
low_light_vs_black_light,GO:0003855,3-dehydroquinate dehydratase activity,MF,2,6,1413,6241,1.36,1.47,0.4093369424127842,0.6634081480483055,"FGSG_05702,FGSG_12355"
low_light_vs_black_light,GO:0008271,secondary active sulfate transmembrane transporter activity,MF,2,6,1413,6241,1.36,1.47,0.4093369424127842,0.6634081480483055,"FGSG_01066,FGSG_11293"
low_light_vs_black_light,GO:0015079,potassium ion transmembrane transporter activity,MF,2,6,1413,6241,1.36,1.47,0.4093369424127842,0.6634081480483055,"FGSG_03834,FGSG_09477"
low_light_vs_black_light,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,MF,2,6,1413,6241,1.36,1.47,0.4093369424127842,0.6634081480483055,"FGSG_06511,FGSG_12723"
low_light_vs_black_light,GO:0003777,microtubule motor activity,MF,4,15,1413,6241,3.4,1.18,0.4515921345063239,0.7256352246768282,"FGSG_00697,FGSG_03996,FGSG_06149,FGSG_07143"
low_light_vs_black_light,GO:0019901,protein kinase binding,MF,3,11,1413,6241,2.49,1.2,0.4697808960723739,0.7484644784881891,"FGSG_01438,FGSG_08467,FGSG_08662"
low_light_vs_black_light,GO:0003968,RNA-directed RNA polymerase activity,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_04619,FGSG_09076"
low_light_vs_black_light,GO:0008677,2-dehydropantoate 2-reductase activity,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_03952,FGSG_03955"
low_light_vs_black_light,GO:0031418,L-ascorbic acid binding,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_00590,FGSG_12741"
low_light_vs_black_light,GO:0008324,monoatomic cation transmembrane transporter activity,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_01162,FGSG_01883"
low_light_vs_black_light,GO:0004061,arylformamidase activity,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_04819,FGSG_13956"
low_light_vs_black_light,GO:0004396,hexokinase activity,MF,2,7,1413,6241,1.58,1.26,0.4945973033583362,0.7498733308981227,"FGSG_03014,FGSG_13650"
low_light_vs_black_light,GO:0016757,glycosyltransferase activity,MF,9,38,1413,6241,8.6,1.05,0.5017976404585806,0.7547036512497052,"FGSG_02681,FGSG_03118,FGSG_04233,FGSG_05680,FGSG_08902,FGSG_09098,FGSG_10978,FGSG_12321,FGSG_13169"
low_light_vs_black_light,GO:0010181,FMN binding,MF,12,52,1413,6241,11.77,1.02,0.5241909810034199,0.7821262256241502,"FGSG_00145,FGSG_01403,FGSG_01433,FGSG_03262,FGSG_03439,FGSG_03984,FGSG_07596,FGSG_07842,FGSG_08077,FGSG_09477,FGSG_09627,FGSG_09639"
low_light_vs_black_light,GO:0070403,NAD+ binding,MF,3,12,1413,6241,2.72,1.1,0.5331791197851518,0.7892730277134531,"FGSG_03546,FGSG_06813,FGSG_12049"
low_light_vs_black_light,GO:0004521,RNA endonuclease activity,MF,2,8,1413,6241,1.81,1.1,0.5715536461527643,0.8265545036670744,"FGSG_02702,FGSG_11190"
low_light_vs_black_light,GO:0001102,GO:0001102,MF,2,8,1413,6241,1.81,1.1,0.5715536461527643,0.8265545036670744,"FGSG_05567,FGSG_07557"
low_light_vs_black_light,GO:0005536,D-glucose binding,MF,2,8,1413,6241,1.81,1.1,0.5715536461527643,0.8265545036670744,"FGSG_03014,FGSG_13650"
low_light_vs_black_light,GO:0051536,iron-sulfur cluster binding,MF,3,13,1413,6241,2.94,1.02,0.5920359584568893,0.8496393907625587,"FGSG_01433,FGSG_03026,FGSG_08425"
low_light_vs_black_light,GO:0008236,serine-type peptidase activity,MF,4,18,1413,6241,4.08,0.98,0.6081330088087074,0.8661288307275529,"FGSG_02019,FGSG_05829,FGSG_11257,FGSG_11824"
low_light_vs_black_light,GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,MF,2,9,1413,6241,2.04,0.98,0.6395939816857077,0.8906938411623189,"FGSG_08188,FGSG_08985"
low_light_vs_black_light,GO:0004180,carboxypeptidase activity,MF,2,9,1413,6241,2.04,0.98,0.6395939816857077,0.8906938411623189,"FGSG_03114,FGSG_03664"
low_light_vs_black_light,GO:0030151,molybdenum ion binding,MF,2,9,1413,6241,2.04,0.98,0.6395939816857077,0.8906938411623189,"FGSG_05077,FGSG_07500"
low_light_vs_black_light,GO:0004725,protein tyrosine phosphatase activity,MF,3,14,1413,6241,3.17,0.95,0.645846305180857,0.892787539514714,"FGSG_00543,FGSG_06297,FGSG_11979"
low_light_vs_black_light,GO:0016853,isomerase activity,MF,5,24,1413,6241,5.43,0.92,0.662023076096858,0.9084696226730606,"FGSG_01797,FGSG_01829,FGSG_02852,FGSG_03746,FGSG_07182"
low_light_vs_black_light,GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",MF,6,29,1413,6241,6.57,0.91,0.670119913033384,0.912916982973016,"FGSG_03425,FGSG_03426,FGSG_07505,FGSG_07612,FGSG_08078,FGSG_09337"
low_light_vs_black_light,GO:0008484,sulfuric ester hydrolase activity,MF,2,10,1413,6241,2.26,0.88,0.6988085620459228,0.945151148666428,"FGSG_08053,FGSG_11653"
low_light_vs_black_light,GO:0009055,electron transfer activity,MF,5,26,1413,6241,5.89,0.85,0.7336819918900053,0.963179500090032,"FGSG_01981,FGSG_04567,FGSG_05610,FGSG_06184,FGSG_10881"
low_light_vs_black_light,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",MF,4,21,1413,6241,4.75,0.84,0.7339076895372219,0.963179500090032,"FGSG_04312,FGSG_06048,FGSG_06875,FGSG_12955"
low_light_vs_black_light,GO:0004527,exonuclease activity,MF,4,21,1413,6241,4.75,0.84,0.7339076895372219,0.963179500090032,"FGSG_01849,FGSG_08730,FGSG_12445,FGSG_13935"
low_light_vs_black_light,GO:0008081,phosphoric diester hydrolase activity,MF,3,16,1413,6241,3.62,0.83,0.7377545107072586,0.963179500090032,"FGSG_02289,FGSG_10184,FGSG_12883"
low_light_vs_black_light,GO:0003993,acid phosphatase activity,MF,3,16,1413,6241,3.62,0.83,0.7377545107072586,0.963179500090032,"FGSG_03402,FGSG_04504,FGSG_07783"
low_light_vs_black_light,GO:0004177,aminopeptidase activity,MF,5,27,1413,6241,6.11,0.82,0.7650828606428576,0.9893836917312788,"FGSG_01818,FGSG_02079,FGSG_11073,FGSG_11824,FGSG_12067"
low_light_vs_black_light,GO:0003688,DNA replication origin binding,MF,4,22,1413,6241,4.98,0.8,0.7683511648551421,0.9893836917312788,"FGSG_01336,FGSG_01920,FGSG_06122,FGSG_06246"
low_light_vs_black_light,GO:0030145,manganese ion binding,MF,2,12,1413,6241,2.72,0.74,0.79300849475769,0.9999999999999588,"FGSG_05084,FGSG_06055"
low_light_vs_black_light,GO:0005096,GTPase activator activity,MF,4,23,1413,6241,5.21,0.77,0.7991972863177425,0.9999999999999588,"FGSG_01497,FGSG_08638,FGSG_11890,FGSG_13935"
low_light_vs_black_light,GO:0051539,"4 iron, 4 sulfur cluster binding",MF,4,23,1413,6241,5.21,0.77,0.7991972863177425,0.9999999999999588,"FGSG_00278,FGSG_01839,FGSG_05610,FGSG_09589"
low_light_vs_black_light,GO:0000287,magnesium ion binding,MF,10,54,1413,6241,12.23,0.82,0.8117274314461799,0.9999999999999588,"FGSG_01392,FGSG_03136,FGSG_06557,FGSG_07528,FGSG_07673,FGSG_09610,FGSG_09834,FGSG_10347,FGSG_11629,FGSG_13507"
low_light_vs_black_light,GO:0016874,ligase activity,MF,15,80,1413,6241,18.11,0.83,0.8341117240349516,0.9999999999999588,"FGSG_00633,FGSG_01379,FGSG_02564,FGSG_02873,FGSG_03182,FGSG_03218,FGSG_03514,FGSG_03589,FGSG_06013,FGSG_06272,FGSG_08448,FGSG_11919,FGSG_12281,FGSG_13394,FGSG_13860"
low_light_vs_black_light,GO:0008237,metallopeptidase activity,MF,3,19,1413,6241,4.3,0.7,0.8388829827750631,0.9999999999999588,"FGSG_03275,FGSG_03481,FGSG_07916"
low_light_vs_black_light,GO:0008047,enzyme activator activity,MF,2,14,1413,6241,3.17,0.63,0.860166064357029,0.9999999999999588,"FGSG_08986,FGSG_10728"
low_light_vs_black_light,GO:0046873,metal ion transmembrane transporter activity,MF,3,20,1413,6241,4.53,0.66,0.8641438089764095,0.9999999999999588,"FGSG_03987,FGSG_04860,FGSG_13493"
low_light_vs_black_light,GO:0004004,GO:0004004,MF,2,15,1413,6241,3.4,0.59,0.8856670207428042,0.9999999999999588,"FGSG_04350,FGSG_07296"
low_light_vs_black_light,GO:0004519,endonuclease activity,MF,2,15,1413,6241,3.4,0.59,0.8856670207428042,0.9999999999999588,"FGSG_01849,FGSG_08730"
low_light_vs_black_light,GO:0004190,aspartic-type endopeptidase activity,MF,3,21,1413,6241,4.75,0.63,0.8858498288829408,0.9999999999999588,"FGSG_03432,FGSG_03975,FGSG_12609"
low_light_vs_black_light,GO:0003700,DNA-binding transcription factor activity,MF,9,54,1413,6241,12.23,0.74,0.8915770795141092,0.9999999999999588,"FGSG_02750,FGSG_02939,FGSG_04626,FGSG_07830,FGSG_09001,FGSG_09277,FGSG_09709,FGSG_13146,FGSG_13517"
low_light_vs_black_light,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF,5,33,1413,6241,7.47,0.67,0.8974164720088137,0.9999999999999588,"FGSG_03544,FGSG_04146,FGSG_05805,FGSG_07205,FGSG_07837"
low_light_vs_black_light,GO:0004222,metalloendopeptidase activity,MF,3,22,1413,6241,4.98,0.6,0.904402249518909,0.9999999999999588,"FGSG_00863,FGSG_02748,FGSG_03467"
low_light_vs_black_light,GO:0043565,sequence-specific DNA binding,MF,9,58,1413,6241,13.13,0.69,0.9332925511554748,0.9999999999999588,"FGSG_02750,FGSG_02939,FGSG_04626,FGSG_06307,FGSG_07830,FGSG_09001,FGSG_09277,FGSG_13146,FGSG_13517"
low_light_vs_black_light,GO:0000155,phosphorelay sensor kinase activity,MF,2,18,1413,6241,4.08,0.49,0.9385487155745418,0.9999999999999588,"FGSG_03480,FGSG_08608"
low_light_vs_black_light,GO:0004672,protein kinase activity,MF,7,49,1413,6241,11.09,0.63,0.9489367670781468,0.9999999999999588,"FGSG_02488,FGSG_04769,FGSG_07742,FGSG_07816,FGSG_08906,FGSG_09150,FGSG_09479"
low_light_vs_black_light,GO:0004842,ubiquitin-protein transferase activity,MF,7,49,1413,6241,11.09,0.63,0.9489367670781468,0.9999999999999588,"FGSG_00633,FGSG_06013,FGSG_06272,FGSG_07078,FGSG_09313,FGSG_09343,FGSG_11919"
low_light_vs_black_light,GO:0015035,protein-disulfide reductase activity,MF,2,20,1413,6241,4.53,0.44,0.9598441277847236,0.9999999999999588,"FGSG_04567,FGSG_10417"
low_light_vs_black_light,GO:0008233,peptidase activity,MF,2,21,1413,6241,4.75,0.42,0.9676330013533324,0.9999999999999588,"FGSG_01808,FGSG_13480"
low_light_vs_black_light,GO:0005509,calcium ion binding,MF,6,47,1413,6241,10.64,0.56,0.970997858118403,0.9999999999999588,"FGSG_00659,FGSG_02893,FGSG_03922,FGSG_04930,FGSG_11939,FGSG_12814"
low_light_vs_black_light,GO:0043022,ribosome binding,MF,2,22,1413,6241,4.98,0.4,0.9739560765367746,0.9999999999999588,"FGSG_02702,FGSG_05428"
low_light_vs_black_light,GO:0016887,ATP hydrolysis activity,MF,6,49,1413,6241,11.09,0.54,0.9789270050951656,0.9999999999999588,"FGSG_01015,FGSG_01336,FGSG_01920,FGSG_06246,FGSG_07258,FGSG_09706"
low_light_vs_black_light,GO:0032266,phosphatidylinositol-3-phosphate binding,MF,2,23,1413,6241,5.21,0.38,0.9790773224927452,0.9999999999999588,"FGSG_08638,FGSG_11890"
low_light_vs_black_light,GO:0003684,damaged DNA binding,MF,2,24,1413,6241,5.43,0.37,0.9832164060488292,0.9999999999999588,"FGSG_08375,FGSG_08914"
low_light_vs_black_light,GO:0016301,kinase activity,MF,11,80,1413,6241,18.11,0.61,0.984077833605768,0.9999999999999588,"FGSG_00293,FGSG_00958,FGSG_04455,FGSG_04463,FGSG_06089,FGSG_06748,FGSG_07528,FGSG_08601,FGSG_09450,FGSG_12199,FGSG_13709"
low_light_vs_black_light,GO:0003746,translation elongation factor activity,MF,2,25,1413,6241,5.66,0.35,0.9865552067684056,0.9999999999999588,"FGSG_07182,FGSG_13556"
low_light_vs_black_light,GO:0051082,obsolete unfolded protein binding,MF,5,51,1413,6241,11.55,0.43,0.9950201828966492,0.9999999999999588,"FGSG_00838,FGSG_06154,FGSG_06246,FGSG_10352,FGSG_12745"
low_light_vs_black_light,GO:0005525,GTP binding,MF,16,120,1413,6241,27.17,0.59,0.996647982986549,0.9999999999999588,"FGSG_00171,FGSG_03450,FGSG_04823,FGSG_05660,FGSG_05908,FGSG_07182,FGSG_07312,FGSG_08773,FGSG_08817,FGSG_09550,FGSG_11705,FGSG_12430,FGSG_12431,FGSG_12458,FGSG_12459,FGSG_13556"
low_light_vs_black_light,GO:0004386,helicase activity,MF,4,48,1413,6241,10.87,0.37,0.9976403528157332,0.9999999999999588,"FGSG_02800,FGSG_03719,FGSG_05336,FGSG_10471"
low_light_vs_black_light,GO:0003682,chromatin binding,MF,4,50,1413,6241,11.32,0.35,0.9984205500769552,0.9999999999999588,"FGSG_01336,FGSG_01920,FGSG_05105,FGSG_06122"
low_light_vs_black_light,GO:0005198,structural molecule activity,MF,2,35,1413,6241,7.92,0.25,0.9986212603086106,0.9999999999999588,"FGSG_00293,FGSG_13935"
