"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_007444",2285.17892182439,1.21958701252834,0.0760422307889367,16.0382855667851,6.90339158119665e-58,7.27332332571078e-56
"FGRAM000v1_002267",2883.68564497132,-1.13227248269541,0.0709505071188036,-15.9586242392809,2.48141023341996e-57,2.58626982715481e-55
"FGRAM000v1_006878",658.572803037753,1.48815027663994,0.0939195600751578,15.8449451365516,1.52353906874939e-56,1.57102810567955e-54
"FGRAM000v1_006803",186.101974238434,2.26307359683082,0.143109896418869,15.8135366837736,2.50973357792605e-56,2.56072079693023e-54
"FGRAM000v1_003464",15385.2189581841,-1.00010306166012,0.0632828441784894,-15.8036996383938,2.93381631731193e-56,2.96223766288588e-54
"FGRAM000v1_000023",3116.46427081989,1.11211188706069,0.0705316198507622,15.767564808717,5.20170411978739e-56,5.19795031269064e-54
"FGRAM000v1_012217",885.109095198345,1.41374890146181,0.0897967502490288,15.7438760037656,7.56635998143303e-56,7.48374768367657e-54
"FGRAM000v1_002310",200.553358544367,-1.92232860630982,0.123085809016887,-15.6177923488002,5.50799377419721e-55,5.39282663164581e-53
"FGRAM000v1_012598",512.645587492902,-1.25986654703068,0.0807710403753308,-15.5979982574976,7.51125499018857e-55,7.28065946198978e-53
"FGRAM000v1_005137",4803.10466577207,1.21906993609498,0.0781776623759556,15.5935838837503,8.04884803345079e-55,7.72450336517213e-53
"FGRAM000v1_000490",1499.02887067439,1.01481192092775,0.0652299028794163,15.5574648455897,1.41597320574124e-54,1.34559100816175e-52
"FGRAM000v1_001470",909.954226023982,-1.65143737719659,0.106206280112865,-15.5493382824595,1.60758175362345e-54,1.51284368328855e-52
"FGRAM000v1_011825",409.380944528649,1.61324699356376,0.104372610457315,15.4566124819071,6.80861858069347e-54,6.34576345217902e-52
"FGRAM000v1_007981",426.745828875661,-1.3309604353526,0.0862353179354841,-15.4340526273509,9.66085674083095e-54,8.91835089417851e-52
"FGRAM000v1_012862",157.117498912546,-2.54355759088197,0.165170413980885,-15.3995956635207,1.64695938979653e-53,1.50603560049979e-51
"FGRAM000v1_004610",274.484875623715,-1.58767371618715,0.103616230579615,-15.3226353372046,5.39836293415972e-53,4.89031139446824e-51
"FGRAM000v1_011584",1115.04584715134,-3.59835192979895,0.234949466293262,-15.3154292562109,6.03123867945485e-53,5.41303671481073e-51
"FGRAM000v1_006626",3660.09277935218,1.64927418281936,0.107791236134039,15.3006333536104,7.57161976321143e-53,6.73318443713838e-51
"FGRAM000v1_004809",2161.28955141589,1.13245055340765,0.0746614864290959,15.1678007975787,5.77805865308616e-52,5.04565067787064e-50
"FGRAM000v1_010756",1925.77373637724,1.31301284600809,0.0865650702344505,15.1679290786915,5.76677856539736e-52,5.04565067787064e-50
"FGRAM000v1_006740",2023.15780672134,-0.983280436154664,0.0653025173243456,-15.0573128945534,3.09097242505428e-51,2.675071046076e-49
"FGRAM000v1_003375",469.639145072706,-1.38252040133631,0.0919022677630308,-15.0433763495491,3.81581220971698e-51,3.27315643794572e-49
"FGRAM000v1_002584",761.499993827696,1.77610740417286,0.11809797883269,15.0392701190007,4.06001763422039e-51,3.45208341478055e-49
