gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_011778,,278.014861443516,0.0833711860617432,0.315688027716456,0.264093594758131,0.791707799380627,0.868790184466933
FGRAM000v1_008097,,363.220029879417,-0.0245352626120361,0.0929809381543238,-0.263874113329702,0.791876923440601,0.868877407619396
FGRAM000v1_003422,FGSG_13703,6.56959145074188,-0.151651414629904,0.575752690311934,-0.263396797239004,0.79224475891113,0.868901951398051
FGRAM000v1_006429,,203.743405313948,-0.0326657610364908,0.123936002352745,-0.263569587661203,0.792111595586765,0.868901951398051
FGRAM000v1_010826,,272.952317122389,-0.0281830858522711,0.106923914973994,-0.263580751407445,0.792102992300125,0.868901951398051
FGRAM000v1_012268,,519.739457696646,0.0266644623179946,0.101239588826433,0.263379796649597,0.79225786097761,0.868901951398051
FGRAM000v1_008403,,80.4645473742229,0.0466476248372991,0.177434232561165,0.262900930468526,0.792626939123802,0.869196235674982
FGRAM000v1_008648,,26.8651439740211,-0.0893371575520999,0.339944858795209,-0.262798966481557,0.79270553217444,0.869196235674982
FGRAM000v1_001407,,1900.70010906419,0.014921828984162,0.0568131622692452,0.262647393458676,0.792822367377361,0.869226015947151
FGRAM000v1_000690,,304.519083949766,0.0273791848720673,0.104346225077477,0.262387880843205,0.793022415150914,0.869290198891148
FGRAM000v1_003895,,1782.9538857473,-0.0162000721740139,0.0617524893318204,-0.262338771267414,0.793060273268794,0.869290198891148
FGRAM000v1_002926,,144.997726306205,0.037169433670742,0.142158859251205,0.261464068201764,0.793734655403747,0.869533957082551
FGRAM000v1_003007,,12.8239130219576,0.113871377200357,0.434849757466992,0.261863724757856,0.793426507395959,0.869533957082551
FGRAM000v1_007622,,8.04246925221257,-0.131451511145455,0.502766449116798,-0.261456410578657,0.793740559991035,0.869533957082551
FGRAM000v1_008189,,11.1648184862391,-0.138018013402736,0.528313603320571,-0.261242588748919,0.793905437027416,0.869533957082551
FGRAM000v1_009483,FGSG_06383,319.066371923158,-0.0297341140301102,0.113703277255588,-0.261506218182896,0.793702154898216,0.869533957082551
FGRAM000v1_009893,,132.522962590908,-0.0361129197833204,0.138022303309533,-0.261645537839871,0.793594732505355,0.869533957082551
FGRAM000v1_011465,,291.162069380578,-0.0329410264976423,0.126096867223449,-0.261235883356796,0.793910607673638,0.869533957082551
FGRAM000v1_011733,,109.498650606843,-0.0410180640977449,0.15747809570263,-0.26046837761615,0.794502504693368,0.870041023979363
FGRAM000v1_012184,,55.1449849314019,0.0507552472768058,0.194910538885007,0.260402785642854,0.794553094425392,0.870041023979363
FGRAM000v1_012159,,84.5778103877949,0.048692906231745,0.187197358969164,0.260115348314107,0.79477479907805,0.870185488248451
FGRAM000v1_001142,,137.110541161441,-0.0345799664794059,0.133192331444483,-0.259624304975992,0.795153586389286,0.87048029241203
FGRAM000v1_007098,,28.4715730965914,-0.0798375045152742,0.307619307214479,-0.259533464392109,0.795223665460489,0.87048029241203
FGRAM000v1_002583,,9.90408756146267,-0.130282800961824,0.502328839521557,-0.259357597477206,0.795359342886125,0.870530500293046
FGRAM000v1_011184,,45.9789284654331,-0.0616933058379234,0.237991745629238,-0.259224561233455,0.795461981510239,0.870544539548239
FGRAM000v1_008016,,49.5442496972629,0.0581480723787566,0.224487215355781,0.259026209072085,0.795615018507889,0.870613724813385
FGRAM000v1_007546,,45.1395074126175,-0.0654199997212404,0.253744434466107,-0.257818461551237,0.79654701578178,0.871535187264115
FGRAM000v1_007838,,324.71112316749,-0.0257884796838454,0.100087932184006,-0.257658232327497,0.796670683658287,0.871572114751668
