"gene_id","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGSG_07572",4.20662611463689,4.37022839642762,3.84248136451223,4.35478052049292,3.84248136451223,4.23876100939447,4.47139383563867,4.50929423648186,3.84248136451223,3.84248136451223,4.21717313463798,4.22783491459525
"FGSG_07573",8.20179945649951,7.87965250521487,8.28582862782188,8.83858532564103,8.82034308226569,8.72271639363926,8.55171381883165,8.54441841348896,8.3945956773288,8.90986727735459,8.8795744102901,8.87947508145098
"FGSG_07574",4.72308560847206,4.5847815220642,4.50594248605485,4.78888763908996,4.57315326451491,4.71788623752914,4.47139383563867,4.69840777700352,5.01776041320778,4.76332660856135,5.15184791446061,5.03082197541956
"FGSG_07575",4.8543089668264,4.9414879065904,4.7728419096489,5.39503037297148,5.6421918726746,5.31706478231044,5.16506778349684,5.1434768298026,4.63773999034667,5.09038657484515,5.47573915196361,5.58769638526462
"FGSG_07577",4.20662611463689,3.84248136451223,3.84248136451223,5.11391908543684,5.08303698773392,4.94018550299606,4.35732562297807,4.22973826964584,4.63773999034667,3.84248136451223,3.84248136451223,3.84248136451223
"FGSG_07578",4.20662611463689,3.84248136451223,3.84248136451223,4.91040192086162,4.73276924277772,5.0034785738533,4.20749174187888,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,4.22783491459525
"FGSG_07579",4.64837802967028,4.5847815220642,3.84248136451223,4.20567796027815,3.84248136451223,3.84248136451223,3.84248136451223,4.22973826964584,3.84248136451223,4.38008661103492,4.67123235199252,3.84248136451223
"FGSG_07580",5.59452755064865,5.668107895864,5.88695441689344,5.46384358631381,5.8080831189682,5.66610138349394,5.79293210932134,6.07085335180132,5.98742056776303,6.35631901941276,6.24020309931179,6.10741754073731
"FGSG_07581",5.2053144683663,5.32377773471627,5.34355218717038,5.11391908543684,4.86532918954671,4.71788623752914,4.56681889422497,4.77746487801529,4.72889842723126,4.65756289172424,4.48789643201739,4.77299630809757
"FGSG_07582",11.7547345147449,11.7102801867745,11.8610443397092,11.5620907870572,11.4306614766168,11.540667298502,10.701598070518,10.6529580104719,10.707815422124,10.1652122665612,10.1752910373279,10.3131538325717
"FGSG_07583",6.34490928691516,6.53077373482042,6.23575623735031,6.25284913042731,6.43383254515934,6.4667034760153,6.66445102827376,6.6807606132754,6.74465914409434,6.2013327447247,6.14023762026836,6.17330757051151
"FGSG_07584",5.16211768085138,4.99801387310782,5.21049826127949,5.85916926735907,5.95469745159918,6.24956249323358,5.53643511563797,5.32946412393854,5.54314132901963,5.97822690385517,6.16083897499888,5.77588561922097
"FGSG_07585",6.31082156997219,6.34846893259808,5.88695441689344,6.0603703189368,6.26217552814739,6.11448907683517,5.76691997181729,6.22517650813704,6.0903906333482,6.5280619182501,6.533517617783,6.68478254148036
"FGSG_13166",5.11705473645483,5.15025475488748,4.7728419096489,5.35900993709839,5.17610680237726,5.44532703370502,5.24993815431766,5.19308812708197,5.23918701912286,5.55964746961461,5.19798169145034,5.186855928765
"FGSG_13167",6.51850367822867,6.36608693294122,6.26607672980537,6.3227053517573,6.72355723898404,6.60542220521477,6.5816362876326,6.58825408051452,6.68203325800952,6.07204382616182,6.45360363898331,5.7464390812273
