"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_03935","FGSG_03935","uncharacterized protein",8.19915335352295,0.391904983730704,3.59182523664766,0.00271506290746251,0.00859376433318568,FALSE,"ns"
"FGSG_04165","FGSG_04165","uncharacterized protein",5.24458097531582,0.757942432647926,3.60589188855137,0.00271904131651623,0.00860129146660215,FALSE,"ns"
"FGSG_03121","FGSG_03121","uncharacterized protein",2.76888390777985,0.614796723787389,3.59109150503887,0.00271912883687128,0.00860129146660215,FALSE,"ns"
"FGSG_06941","FGSG_06941","uncharacterized protein",5.80148727302295,0.849253063505862,3.66404332755687,0.00272192200646417,0.00860710436713583,FALSE,"ns"
"FGSG_01927","FGSG_01927","uncharacterized protein",3.11211833619516,0.600093920452211,3.59034427687003,0.00272327584680124,0.00860710436713583,FALSE,"ns"
"FGSG_03117","FGSG_03117","uncharacterized protein",1.38221709245628,0.927821606572309,3.59030392780463,0.00272349995918496,0.00860710436713583,FALSE,"ns"
"FGSG_08620","FGSG_08620","uncharacterized protein",9.59424659417108,0.43562475929528,3.58988329406599,0.00272583740574379,0.00861182109093015,FALSE,"ns"
"FGSG_07056","FGSG_07056","uncharacterized protein",0.880772623761459,-0.929149775011849,-3.58970549773422,0.00272682601973019,0.00861227480418039,FALSE,"ns"
"FGSG_05931","FGSG_05931","uncharacterized protein",3.8808455626904,0.508803760696463,3.58946099996717,0.00272818610716219,0.00861390111654183,FALSE,"ns"
"FGSG_05402","FGSG_05402","uncharacterized protein",5.06598376783338,-0.445726735579677,-3.58899960679908,0.0027307545937996,0.00861934060700078,FALSE,"ns"
"FGSG_07494","FGSG_07494","uncharacterized protein",3.03392172997845,0.575444902667187,3.58755571046596,0.00273880819991323,0.00864139134462826,FALSE,"ns"
"FGSG_07327","FGSG_07327","uncharacterized protein",3.46466543518468,0.631952294797717,3.58744326887043,0.00273943636523684,0.00864139134462826,FALSE,"ns"
"FGSG_05439","FGSG_05439","uncharacterized protein",1.21863303826703,1.23997170048712,3.58643270587826,0.00274508847100157,0.00865654136647526,TRUE,"up_in_low_light"
"FGSG_03580","FGSG_03580","uncharacterized protein",4.65120473271886,0.487315620185679,3.58560402907684,0.00274973202702042,0.00866850257327315,FALSE,"ns"
"FGSG_10725","FGSG_10725","uncharacterized protein",5.28648409034575,0.753682520166319,3.59988115499717,0.00275223843862292,0.00867108135380206,FALSE,"ns"
"FGSG_09161","FGSG_09161","uncharacterized protein",1.0303703646805,1.102724401022,3.58515498330865,0.00275225158747544,0.00867108135380206,TRUE,"up_in_low_light"
"FGSG_11895","FGSG_11895","uncharacterized protein",2.34970090118713,0.903683257823546,3.58491029809427,0.00275362547336369,0.00867272893217636,FALSE,"ns"
"FGSG_12979","FGSG_12979","uncharacterized protein",3.69212051407469,1.86409463583761,3.8306861085653,0.00275478014951933,0.00867368529005283,TRUE,"up_in_low_light"
"FGSG_00496","FGSG_00496","inorganic pyrophosphatase",7.94381416418615,-0.43952201276427,-3.58396901634356,0.00275891711580286,0.00868278930676776,FALSE,"ns"
"FGSG_09911","FGSG_09911","uncharacterized protein",7.73535792901554,0.372165405186303,3.58388757325059,0.00275937544786311,0.00868278930676776,FALSE,"ns"
"FGSG_06905","FGSG_06905","uncharacterized protein",5.99411695815818,-0.415652106079816,-3.58158950650773,0.00277233971776333,0.00872089086526046,FALSE,"ns"
"FGSG_01264","FGSG_01264","uncharacterized protein",4.03914116679547,0.706770680375048,3.58081187591897,0.00277674047361958,0.0087290643875984,FALSE,"ns"
"FGSG_00414","FGSG_00414","uncharacterized protein",3.8786629315633,0.5767543673816,3.58077230282403,0.00277696461271144,0.0087290643875984,FALSE,"ns"
"FGSG_04933","FGSG_04933","uncharacterized protein",6.41349458391363,0.448674192530649,3.58067647705995,0.00277750743808689,0.0087290643875984,FALSE,"ns"
"FGSG_10297","FGSG_10297","NADH-ubiquinone oxidoreductase 21.3 kDa subunit",7.69900248429751,-0.406623530025992,-3.57949975452902,0.00278418193234795,0.00874734348165544,FALSE,"ns"
"FGSG_10939","FGSG_10939","endochitinase 1 precursor",5.81148149603354,0.402015444822576,3.57885129361825,0.00278786695616951,0.00875622188514012,FALSE,"ns"
