gene_id,module
FGSG_02883,0
FGSG_02882,2
FGSG_02881,2
FGSG_02880,2
FGSG_20033,1
FGSG_12560,2
FGSG_12561,2
FGSG_02878,7
FGSG_02877,2
FGSG_02876,2
FGSG_02875,2
FGSG_02874,2
FGSG_02873,2
FGSG_02872,12
FGSG_02871,1
FGSG_02870,1
FGSG_02869,2
FGSG_02868,2
FGSG_02867,1
FGSG_02866,4
FGSG_02865,7
FGSG_02864,2
FGSG_02863,2
FGSG_02862,2
FGSG_12562,1
FGSG_02861,1
FGSG_12563,2
FGSG_02858,1
FGSG_02857,0
FGSG_02856,2
FGSG_02854,2
FGSG_02853,7
FGSG_02852,4
FGSG_02851,4
FGSG_12566,9
FGSG_02848,1
FGSG_02847,7
FGSG_02846,2
FGSG_20625,8
FGSG_02844,2
FGSG_02843,2
FGSG_02842,0
FGSG_02841,9
FGSG_02840,2
FGSG_02839,0
FGSG_12568,2
FGSG_12569,1
FGSG_02836,2
FGSG_02835,2
FGSG_02834,2
FGSG_02833,2
FGSG_12570,1
FGSG_12571,4
FGSG_12572,2
FGSG_12573,2
FGSG_12574,3
FGSG_02830,2
FGSG_02829,1
FGSG_02828,2
FGSG_02826,2
FGSG_02825,1
FGSG_02824,1
FGSG_02823,1
FGSG_02822,2
FGSG_02821,1
FGSG_02820,2
FGSG_02819,2
FGSG_02818,2
FGSG_02817,2
FGSG_02816,2
FGSG_02815,2
FGSG_02814,1
FGSG_12575,0
FGSG_02813,2
FGSG_02812,2
FGSG_02811,1
FGSG_02810,2
FGSG_02809,2
FGSG_02808,2
FGSG_02807,1
FGSG_02806,1
FGSG_02805,1
FGSG_02804,2
FGSG_12576,0
FGSG_02803,3
FGSG_02802,2
FGSG_02801,1
FGSG_02800,1
FGSG_02799,3
FGSG_02798,1
FGSG_02797,0
FGSG_02796,3
FGSG_02795,1
FGSG_02794,1
FGSG_02793,2
FGSG_02792,1
FGSG_20626,9
FGSG_02791,1
FGSG_02790,3
FGSG_02789,1
FGSG_02788,3
FGSG_02787,1
FGSG_02786,2
FGSG_02785,3
FGSG_02784,1
FGSG_12577,1
FGSG_02783,2
FGSG_02782,1
FGSG_02781,2
FGSG_12578,2
FGSG_11623,4
FGSG_11622,2
FGSG_11619,1
FGSG_11618,4
FGSG_11617,1
FGSG_12579,4
FGSG_12580,2
FGSG_11588,3
FGSG_11578,2
FGSG_11577,2
FGSG_11576,2
FGSG_14021,1
FGSG_11574,1
FGSG_11573,2
FGSG_11572,4
FGSG_14019,2
FGSG_11571,1
FGSG_11570,2
FGSG_11569,2
FGSG_14018,1
FGSG_11568,1
FGSG_11567,1
FGSG_11566,1
FGSG_11565,1
FGSG_11564,2
FGSG_14016,2
FGSG_14015,2
FGSG_11562,1
FGSG_11561,1
FGSG_11560,1
FGSG_11559,2
FGSG_11558,12
FGSG_11557,0
FGSG_11556,2
FGSG_11555,2
FGSG_11554,2
FGSG_11553,2
FGSG_11552,2
FGSG_11551,2
FGSG_11550,2
FGSG_11549,2
FGSG_11548,6
FGSG_11546,2
FGSG_11545,5
FGSG_11544,13
FGSG_11543,3
FGSG_14014,13
FGSG_11542,15
FGSG_11541,1
FGSG_11540,2
FGSG_11539,6
FGSG_11538,7
FGSG_11537,0
FGSG_11536,2
FGSG_11534,2
FGSG_11533,1
FGSG_11532,2
FGSG_11530,14
FGSG_11529,0
FGSG_11528,1
FGSG_11526,13
FGSG_11524,1
FGSG_11522,2
FGSG_11521,2
FGSG_11520,2
FGSG_11519,2
FGSG_11518,7
FGSG_11517,1
FGSG_11516,2
FGSG_11515,2
FGSG_11514,7
FGSG_11513,8
FGSG_14010,6
FGSG_12583,1
FGSG_04692,1
FGSG_04693,1
FGSG_04694,1
FGSG_04695,2
FGSG_04696,2
FGSG_04697,2
FGSG_04698,2
FGSG_04700,5
FGSG_04701,2
FGSG_04702,11
FGSG_04703,2
FGSG_04704,4
FGSG_04708,1
FGSG_20034,2
FGSG_04709,1
FGSG_04710,0
FGSG_12585,9
FGSG_12586,5
FGSG_04712,1
FGSG_12587,10
FGSG_12588,1
FGSG_12589,1
FGSG_04714,2
FGSG_12590,2
FGSG_12591,2
FGSG_12592,2
FGSG_12593,2
FGSG_04717,3
FGSG_12594,2
FGSG_04719,2
FGSG_04720,1
FGSG_12596,2
FGSG_12597,2
FGSG_04723,2
FGSG_12598,2
FGSG_12599,2
FGSG_04725,2
FGSG_04726,2
FGSG_04727,2
FGSG_04728,2
FGSG_04729,2
FGSG_04731,2
FGSG_04732,4
FGSG_04733,2
FGSG_04734,2
FGSG_04735,1
FGSG_04736,2
FGSG_12600,2
FGSG_12601,2
FGSG_04738,2
FGSG_04739,2
FGSG_04740,1
FGSG_04741,1
FGSG_04742,5
FGSG_04743,2
FGSG_04744,2
FGSG_04745,2
FGSG_04746,2
FGSG_04747,2
FGSG_04748,0
FGSG_04749,5
FGSG_04750,2
FGSG_12602,2
FGSG_12603,0
FGSG_04752,0
FGSG_04753,8
FGSG_04754,7
FGSG_04755,1
FGSG_04757,2
FGSG_04758,3
FGSG_12605,12
FGSG_12606,1
FGSG_12607,1
FGSG_04763,1
FGSG_04767,0
FGSG_04768,2
FGSG_04769,2
FGSG_04770,11
FGSG_12608,3
FGSG_12609,1
FGSG_04773,1
FGSG_04775,2
FGSG_04776,9
FGSG_04777,2
FGSG_12610,2
FGSG_20628,1
FGSG_04780,1
FGSG_04781,2
FGSG_04782,2
FGSG_04783,4
FGSG_04784,1
FGSG_04785,1
FGSG_04786,2
FGSG_04787,7
FGSG_04788,1
FGSG_12611,2
FGSG_04789,8
FGSG_04790,2
FGSG_12612,7
FGSG_12613,2
FGSG_04792,2
FGSG_04793,2
FGSG_04794,2
FGSG_04795,2
FGSG_04796,11
FGSG_04797,1
FGSG_04798,1
FGSG_04799,2
FGSG_12614,2
FGSG_04803,1
FGSG_04804,1
FGSG_12615,4
FGSG_04805,4
FGSG_04806,2
FGSG_12616,4
FGSG_04807,9
FGSG_04815,9
FGSG_04816,14
FGSG_04817,1
FGSG_04818,1
FGSG_04819,2
FGSG_12620,2
FGSG_12621,2
FGSG_04821,2
FGSG_04822,2
FGSG_04823,2
FGSG_04824,1
FGSG_04825,4
FGSG_04826,1
FGSG_04827,2
FGSG_04828,2
FGSG_04829,2
FGSG_04830,2
FGSG_12622,0
FGSG_12623,2
FGSG_04832,0
FGSG_12624,2
FGSG_12625,2
FGSG_04834,1
FGSG_12626,2
FGSG_12627,2
FGSG_04836,0
FGSG_04837,2
FGSG_12630,2
FGSG_04839,0
FGSG_12631,2
FGSG_12632,2
FGSG_04840,2
FGSG_04841,2
FGSG_12635,2
FGSG_04845,2
FGSG_12636,11
FGSG_04847,2
FGSG_04848,9
FGSG_04849,2
FGSG_04850,6
FGSG_12641,2
FGSG_12642,2
FGSG_04852,1
FGSG_04853,2
FGSG_04854,2
FGSG_04855,10
FGSG_12643,9
FGSG_12644,2
FGSG_04858,2
FGSG_04859,2
FGSG_04860,2
FGSG_04861,11
FGSG_04862,2
FGSG_04863,2
FGSG_04865,1
FGSG_04866,1
FGSG_04867,1
FGSG_04868,13
FGSG_04870,6
FGSG_04872,1
FGSG_04873,1
FGSG_04874,2
FGSG_04875,2
FGSG_04876,4
FGSG_12645,9
FGSG_12646,2
FGSG_04878,0
FGSG_04879,2
FGSG_12647,2
FGSG_12648,1
FGSG_04881,2
FGSG_04883,2
FGSG_04884,1
FGSG_04885,12
FGSG_04886,1
FGSG_04887,1
FGSG_04888,1
FGSG_04889,1
FGSG_04890,2
FGSG_04891,2
FGSG_04892,2
FGSG_12650,1
FGSG_12651,1
FGSG_04894,1
FGSG_04895,5
FGSG_04896,2
FGSG_04897,2
FGSG_04898,2
FGSG_04899,2
FGSG_04900,0
FGSG_04901,2
FGSG_04902,2
FGSG_04903,0
FGSG_04904,1
FGSG_04905,2
FGSG_04906,1
FGSG_04907,1
FGSG_04908,1
FGSG_04909,2
FGSG_04910,1
FGSG_04911,1
FGSG_04912,0
FGSG_04913,1
FGSG_04914,1
FGSG_04915,2
FGSG_12652,1
FGSG_04916,1
FGSG_04917,1
FGSG_12653,4
FGSG_04918,2
FGSG_04919,1
FGSG_04920,1
FGSG_04922,1
FGSG_04923,1
FGSG_04926,1
FGSG_04927,1
FGSG_04928,2
FGSG_04929,1
FGSG_04930,2
FGSG_04931,2
FGSG_04932,2
FGSG_04933,2
FGSG_04934,2
FGSG_04935,2
FGSG_04936,2
FGSG_04937,1
FGSG_04938,2
FGSG_04939,2
FGSG_04941,2
FGSG_04942,6
FGSG_04943,1
FGSG_04944,2
FGSG_04945,1
FGSG_04946,1
FGSG_04947,1
FGSG_04948,1
FGSG_04949,2
FGSG_04950,1
FGSG_04951,1
FGSG_04952,2
FGSG_04953,2
FGSG_04957,2
FGSG_04958,2
FGSG_12654,6
FGSG_04961,7
FGSG_12657,2
FGSG_04966,2
FGSG_12658,2
FGSG_20629,1
FGSG_04967,2
FGSG_04968,3
FGSG_20630,2
FGSG_04969,2
FGSG_04970,2
FGSG_04971,2
FGSG_04972,2
FGSG_04973,1
FGSG_04974,2
FGSG_04975,2
FGSG_04976,2
FGSG_04977,2
FGSG_12659,2
FGSG_12660,2
FGSG_04979,2
FGSG_04980,2
FGSG_04981,1
FGSG_04982,3
FGSG_04983,2
FGSG_12661,1
FGSG_12662,1
FGSG_12663,4
FGSG_04985,1
FGSG_04986,2
FGSG_04987,2
FGSG_04988,4
FGSG_12664,4
FGSG_12665,2
FGSG_04990,2
FGSG_04991,1
FGSG_04992,1
FGSG_04993,2
FGSG_04994,1
FGSG_04995,4
FGSG_04996,1
FGSG_04997,0
FGSG_04998,1
FGSG_04999,0
FGSG_05001,1
FGSG_05000,14
FGSG_20632,1
FGSG_05002,1
FGSG_12666,4
FGSG_05003,1
FGSG_05004,1
FGSG_05005,0
FGSG_05006,0
FGSG_05007,4
FGSG_05008,2
FGSG_05009,1
FGSG_05010,1
FGSG_05011,1
FGSG_05012,1
FGSG_05013,1
FGSG_12668,2
FGSG_05014,4
FGSG_05015,4
FGSG_05016,1
FGSG_05017,0
FGSG_05018,1
FGSG_05019,1
FGSG_05020,0
FGSG_05021,2
FGSG_05022,2
FGSG_05023,2
FGSG_05024,2
FGSG_05025,2
FGSG_05026,2
FGSG_05027,1
FGSG_05028,4
FGSG_05029,1
FGSG_05030,2
FGSG_05031,1
FGSG_05032,1
FGSG_12669,2
FGSG_12670,1
FGSG_05034,1
FGSG_05035,1
FGSG_05036,1
FGSG_05037,2
FGSG_05038,2
FGSG_05039,1
FGSG_05040,1
FGSG_05041,2
FGSG_05042,2
FGSG_05044,3
FGSG_05045,1
FGSG_05046,1
FGSG_05047,1
FGSG_05048,3
FGSG_05049,2
FGSG_05050,1
FGSG_12671,3
FGSG_12672,4
FGSG_05052,4
FGSG_05053,2
FGSG_05054,2
FGSG_05055,1
FGSG_05056,2
FGSG_05057,2
FGSG_05058,3
FGSG_05059,1
FGSG_05060,2
FGSG_12673,1
FGSG_05061,5
FGSG_05062,1
FGSG_05063,2
FGSG_05064,1
FGSG_05065,1
FGSG_05066,4
FGSG_05067,2
FGSG_12674,5
FGSG_05068,2
FGSG_12675,1
FGSG_12676,2
FGSG_12677,1
FGSG_12678,1
FGSG_20633,7
FGSG_05070,3
FGSG_05071,10
FGSG_05072,2
FGSG_05073,1
FGSG_05074,2
FGSG_05075,3
FGSG_05076,0
FGSG_12679,8
FGSG_05077,2
FGSG_05078,1
FGSG_12680,1
FGSG_12681,1
FGSG_05079,1
FGSG_05080,2
FGSG_05081,1
FGSG_05082,2
FGSG_05083,1
FGSG_05084,1
FGSG_12682,2
FGSG_05085,2
FGSG_05086,0
FGSG_05087,1
FGSG_12683,1
FGSG_05088,2
FGSG_05089,1
FGSG_05090,1
FGSG_05091,2
FGSG_05092,1
FGSG_05093,1
FGSG_05094,4
FGSG_05095,1
FGSG_05096,1
FGSG_05097,0
FGSG_05098,1
FGSG_12684,1
FGSG_05099,1
FGSG_12685,2
FGSG_12686,1
FGSG_05101,3
FGSG_05102,2
FGSG_05103,2
FGSG_05104,1
FGSG_05105,2
FGSG_05106,2
FGSG_05107,1
FGSG_05108,1
FGSG_05109,4
FGSG_05110,1
FGSG_05111,4
FGSG_05112,3
FGSG_05113,2
FGSG_05114,2
FGSG_05115,7
FGSG_05116,2
FGSG_05117,1
FGSG_05118,14
FGSG_12688,11
FGSG_05119,1
FGSG_05120,3
FGSG_05121,1
FGSG_05122,1
FGSG_05123,2
FGSG_05124,1
FGSG_05125,1
FGSG_05126,2
FGSG_05127,4
FGSG_05128,1
FGSG_05129,2
FGSG_05130,1
FGSG_05131,1
FGSG_05132,1
FGSG_05133,1
FGSG_12689,2
FGSG_05134,1
FGSG_05135,2
FGSG_05136,2
FGSG_05137,1
FGSG_05138,3
FGSG_05139,2
FGSG_12690,2
FGSG_05140,4
FGSG_05141,1
FGSG_05142,2
FGSG_05143,1
FGSG_05144,1
FGSG_12691,1
FGSG_05145,1
FGSG_05146,1
FGSG_05147,4
FGSG_12692,1
FGSG_12693,1
FGSG_12694,3
FGSG_05149,3
FGSG_05150,3
FGSG_05151,1
FGSG_05152,2
FGSG_05153,1
FGSG_05154,1
FGSG_05155,1
FGSG_05156,1
FGSG_05157,2
FGSG_05158,2
FGSG_05159,4
FGSG_12695,0
FGSG_05160,4
FGSG_05161,2
FGSG_05162,1
FGSG_05163,1
FGSG_05164,1
FGSG_05165,1
FGSG_05166,1
FGSG_05167,13
FGSG_05168,8
FGSG_05169,1
FGSG_05170,1
FGSG_05171,1
FGSG_05172,2
FGSG_05173,4
FGSG_05174,2
FGSG_05175,1
FGSG_05176,2
FGSG_12696,3
FGSG_05177,1
FGSG_05178,1
FGSG_05179,2
FGSG_05180,1
FGSG_05181,1
FGSG_05182,3
FGSG_05183,1
FGSG_05184,2
FGSG_12698,2
FGSG_05185,2
FGSG_05186,2
FGSG_12699,2
FGSG_05187,2
FGSG_05188,1
FGSG_05189,1
FGSG_05190,1
FGSG_05191,1
FGSG_05192,1
FGSG_05193,3
FGSG_05194,1
FGSG_05195,1
FGSG_05196,1
FGSG_05197,1
FGSG_05198,1
FGSG_05199,2
FGSG_05200,3
FGSG_05201,0
FGSG_05202,0
FGSG_05203,1
FGSG_05204,1
FGSG_05205,1
FGSG_12700,1
FGSG_12701,1
FGSG_05207,2
FGSG_05208,2
FGSG_05209,3
FGSG_12702,1
FGSG_05210,2
FGSG_05211,1
FGSG_05212,1
FGSG_12703,2
FGSG_12704,1
FGSG_05213,1
FGSG_05214,1
FGSG_05215,1
FGSG_05216,1
FGSG_05217,1
FGSG_05218,2
FGSG_05220,2
FGSG_05221,1
FGSG_05222,4
FGSG_05223,1
FGSG_05224,4
FGSG_05225,1
FGSG_05226,12
FGSG_05227,1
FGSG_05228,0
FGSG_05229,3
FGSG_05230,1
FGSG_05231,4
FGSG_05232,2
FGSG_05233,2
FGSG_05234,4
FGSG_05235,2
FGSG_05236,2
FGSG_05237,1
FGSG_05238,2
FGSG_05239,7
FGSG_05240,2
FGSG_05241,4
FGSG_05242,2
FGSG_05243,4
FGSG_05244,3
FGSG_05245,2
FGSG_05246,1
FGSG_05247,0
FGSG_05249,4
FGSG_05248,2
FGSG_05250,2
FGSG_05251,1
FGSG_05252,4
FGSG_05253,1
FGSG_05254,1
FGSG_05255,4
FGSG_05256,4
FGSG_12705,1
FGSG_05258,2
FGSG_05259,2
FGSG_05260,1
FGSG_05261,3
FGSG_05262,1
FGSG_05263,1
FGSG_05264,1
FGSG_12706,1
FGSG_05266,1
FGSG_05267,1
FGSG_05268,1
FGSG_05269,3
FGSG_05270,2
FGSG_05271,2
FGSG_05272,9
FGSG_05273,2
FGSG_05274,0
FGSG_05275,1
FGSG_05276,1
FGSG_05277,1
FGSG_20635,5
FGSG_05278,2
FGSG_05279,1
FGSG_05280,1
FGSG_05281,6
FGSG_05282,2
FGSG_05283,2
FGSG_05284,1
FGSG_05285,2
FGSG_05286,1
FGSG_05287,2
FGSG_05288,2
FGSG_12707,12
FGSG_05289,0
FGSG_05290,3
FGSG_05291,1
FGSG_20636,12
FGSG_05292,1
FGSG_05293,2
FGSG_05294,1
FGSG_05295,1
FGSG_05296,2
FGSG_05297,1
FGSG_05298,4
FGSG_05299,4
FGSG_05300,1
FGSG_05301,2
FGSG_05302,1
FGSG_05303,2
FGSG_05304,3
FGSG_05305,12
FGSG_05306,1
FGSG_05307,1
FGSG_05308,2
FGSG_12708,2
FGSG_12709,2
FGSG_05309,2
FGSG_05310,2
FGSG_05311,1
FGSG_05312,1
FGSG_12710,10
FGSG_05314,1
FGSG_05315,3
FGSG_05316,1
FGSG_12711,1
FGSG_12712,1
FGSG_05318,2
FGSG_05319,2
FGSG_05320,2
FGSG_05321,1
FGSG_05322,1
FGSG_05323,1
FGSG_05324,2
FGSG_05325,13
FGSG_12713,2
FGSG_12714,2
FGSG_12715,1
FGSG_05326,2
FGSG_05327,1
FGSG_05328,1
FGSG_05329,1
FGSG_05330,1
FGSG_05331,2
FGSG_05332,1
FGSG_05333,1
FGSG_05334,1
FGSG_05335,2
FGSG_05336,1
FGSG_05337,1
FGSG_05338,1
FGSG_20035,8
FGSG_05339,1
FGSG_12716,14
FGSG_12717,2
FGSG_05340,8
FGSG_05341,2
FGSG_05342,1
FGSG_05343,1
FGSG_05344,2
FGSG_05345,0
FGSG_05346,2
FGSG_05347,1
FGSG_05348,2
FGSG_05349,2
FGSG_05350,2
FGSG_05351,2
FGSG_12718,3
FGSG_12719,0
FGSG_05352,1
FGSG_05353,2
FGSG_05354,1
FGSG_05355,1
FGSG_05356,2
FGSG_05357,2
FGSG_12720,2
FGSG_12721,5
FGSG_12722,2
FGSG_05358,2
FGSG_05359,2
FGSG_05360,2
FGSG_05361,2
FGSG_05362,2
FGSG_05364,1
FGSG_05365,2
FGSG_05366,14
FGSG_05367,1
FGSG_05368,1
FGSG_05369,3
FGSG_05370,2
FGSG_05371,1
FGSG_05372,1
FGSG_05373,2
FGSG_05374,1
FGSG_05375,1
FGSG_05376,2
FGSG_05377,1
FGSG_05378,2
FGSG_05379,1
FGSG_12723,2
FGSG_12724,2
FGSG_05381,2
FGSG_05382,2
FGSG_12725,2
FGSG_05383,2
FGSG_12726,1
FGSG_05384,2
FGSG_05385,1
FGSG_05386,2
FGSG_05387,1
FGSG_05388,1
FGSG_12727,3
FGSG_05389,3
FGSG_05390,2
FGSG_05391,1
FGSG_05392,2
FGSG_05393,2
FGSG_05394,1
FGSG_05395,2
FGSG_12728,1
FGSG_05396,3
FGSG_12729,1
FGSG_12730,0
FGSG_05397,1
FGSG_05398,2
FGSG_05399,3
FGSG_05400,1
FGSG_05401,1
FGSG_05402,1
FGSG_05403,2
FGSG_05404,2
FGSG_05405,3
FGSG_05406,2
FGSG_05407,1
FGSG_05408,1
FGSG_05409,2
FGSG_05410,1
FGSG_05411,1
FGSG_12731,1
FGSG_12732,2
FGSG_05413,2
FGSG_05414,1
FGSG_05415,1
FGSG_05416,2
FGSG_12733,3
FGSG_12734,2
FGSG_05417,2
FGSG_05418,3
FGSG_05419,2
FGSG_05420,2
FGSG_12736,1
FGSG_05421,3
FGSG_05422,3
FGSG_05423,1
FGSG_05424,2
FGSG_05425,2
FGSG_12737,2
FGSG_12738,3
FGSG_05427,1
FGSG_05428,2
FGSG_05429,4
FGSG_05430,4
FGSG_05431,3
FGSG_05432,4
FGSG_05433,1
FGSG_12739,0
FGSG_05434,2
FGSG_05435,3
FGSG_05436,2
FGSG_05437,1
FGSG_05438,4
FGSG_05439,2
FGSG_05440,2
FGSG_05441,1
FGSG_05442,1
FGSG_05443,1
FGSG_05444,2
FGSG_05445,13
FGSG_05446,1
FGSG_05447,2
FGSG_05448,4
FGSG_05449,3
FGSG_05450,2
FGSG_05451,1
FGSG_05452,1
FGSG_05453,3
FGSG_05454,1
FGSG_05455,3
FGSG_05456,1
FGSG_05457,1
FGSG_05458,1
FGSG_12740,0
FGSG_05459,1
FGSG_05460,1
FGSG_05461,2
FGSG_05462,3
FGSG_05463,1
FGSG_05464,6
FGSG_05465,3
FGSG_05466,2
FGSG_05467,3
FGSG_05468,2
FGSG_05469,2
FGSG_05470,1
FGSG_05471,2
FGSG_05472,2
FGSG_12741,1
FGSG_12742,4
FGSG_05474,0
FGSG_12743,2
FGSG_05475,2
FGSG_05476,1
FGSG_12744,1
FGSG_05477,1
FGSG_05478,2
FGSG_05479,4
FGSG_12745,1
FGSG_05480,1
FGSG_05481,1
FGSG_05482,1
FGSG_05483,2
FGSG_05484,3
FGSG_12746,2
FGSG_12747,2
FGSG_12748,2
FGSG_05486,1
FGSG_05487,1
FGSG_05488,4
FGSG_05489,1
FGSG_05490,12
FGSG_05491,1
FGSG_05492,3
FGSG_05493,2
FGSG_05494,2
FGSG_05495,2
FGSG_05496,1
FGSG_05497,2
FGSG_05498,1
FGSG_05500,3
FGSG_05501,1
FGSG_05502,3
FGSG_05503,3
FGSG_12749,0
FGSG_05504,2
FGSG_12750,2
FGSG_05505,0
FGSG_05506,3
FGSG_12751,1
FGSG_05507,1
FGSG_05508,2
FGSG_05509,3
FGSG_05510,2
FGSG_05511,2
FGSG_05512,3
FGSG_05513,3
FGSG_05514,3
FGSG_05515,3
FGSG_05516,1
FGSG_05517,3
FGSG_05518,2
FGSG_05519,3
FGSG_05520,2
FGSG_05521,1
FGSG_05522,3
FGSG_05523,1
FGSG_05524,1
FGSG_05525,1
FGSG_05526,1
FGSG_05527,1
FGSG_12752,0
FGSG_05528,2
FGSG_05529,2
FGSG_05530,1
FGSG_05531,2
FGSG_05532,2
FGSG_05533,0
FGSG_05534,1
FGSG_05535,2
FGSG_05536,2
FGSG_05537,1
FGSG_05538,1
FGSG_05539,1
FGSG_05540,1
FGSG_05541,1
FGSG_05542,2
FGSG_05543,3
FGSG_05544,1
FGSG_05545,1
FGSG_05546,4
FGSG_12753,1
FGSG_05547,3
FGSG_05548,1
FGSG_05549,2
FGSG_12754,2
FGSG_05550,3
FGSG_05551,2
FGSG_05552,1
FGSG_05553,2
FGSG_05554,1
FGSG_05555,4
FGSG_05556,2
FGSG_05557,2
FGSG_05558,2
FGSG_05559,1
FGSG_12755,3
FGSG_12756,1
FGSG_05561,1
FGSG_05562,1
FGSG_05563,1
FGSG_05564,1
FGSG_05565,2
FGSG_05566,2
FGSG_05567,1
FGSG_05568,2
FGSG_05569,1
FGSG_12757,0
FGSG_05570,3
FGSG_05571,1
FGSG_05572,2
FGSG_05573,4
FGSG_05574,1
FGSG_12758,1
FGSG_12759,1
FGSG_05576,13
FGSG_05577,1
FGSG_05578,1
FGSG_05579,3
FGSG_05580,1
FGSG_05581,1
FGSG_05582,3
FGSG_05583,2
FGSG_05584,2
FGSG_05585,1
FGSG_05586,4
FGSG_12760,1
FGSG_12761,1
FGSG_05587,2
FGSG_12762,15
FGSG_05588,0
FGSG_05589,2
FGSG_05590,2
FGSG_05591,2
FGSG_05592,2
FGSG_05593,2
FGSG_12763,7
FGSG_12764,2
FGSG_05594,2
FGSG_12765,7
FGSG_05595,2
FGSG_05596,1
FGSG_05597,1
FGSG_05598,1
FGSG_05599,1
FGSG_05600,2
FGSG_05601,4
FGSG_05602,1
FGSG_12766,1
FGSG_05603,1
FGSG_05604,1
FGSG_05605,2
FGSG_05606,2
FGSG_05607,2
FGSG_05608,3
FGSG_05609,1
FGSG_05610,1
FGSG_05611,1
FGSG_05612,1
FGSG_05613,1
FGSG_05614,3
FGSG_05615,3
FGSG_12767,1
FGSG_05616,4
FGSG_05617,3
FGSG_12768,1
FGSG_12769,2
FGSG_05619,1
FGSG_05620,1
FGSG_05621,2
FGSG_05622,2
FGSG_05623,2
FGSG_05624,2
FGSG_05625,1
FGSG_05626,15
FGSG_12770,1
FGSG_05627,1
FGSG_05628,0
FGSG_05629,2
FGSG_05630,1
FGSG_05631,2
FGSG_05632,1
FGSG_12771,15
FGSG_05633,1
FGSG_05634,2
FGSG_05635,2
FGSG_05636,2
FGSG_05637,2
FGSG_05638,0
FGSG_05640,2
FGSG_05641,2
FGSG_05642,1
FGSG_05643,1
FGSG_05644,2
FGSG_05645,9
FGSG_05646,1
FGSG_12772,2
FGSG_12773,1
FGSG_05648,2
FGSG_05649,2
FGSG_05650,1
FGSG_05651,2
FGSG_05652,2
FGSG_05653,1
FGSG_05654,2
FGSG_05655,1
FGSG_05656,1
FGSG_20638,1
FGSG_12774,1
FGSG_12775,1
FGSG_12776,3
FGSG_05658,1
FGSG_12777,1
FGSG_05659,1
FGSG_05660,2
FGSG_05661,2
FGSG_05663,4
FGSG_12778,10
FGSG_05664,1
FGSG_05665,1
FGSG_05666,1
FGSG_12781,2
FGSG_05668,1
FGSG_05669,1
FGSG_05670,2
FGSG_05671,2
FGSG_05672,3
FGSG_05673,1
FGSG_05674,2
FGSG_12782,2
FGSG_12783,13
FGSG_05676,2
FGSG_05677,1
FGSG_05678,1
FGSG_05679,2
FGSG_05680,2
FGSG_05681,2
FGSG_05682,2
FGSG_05683,1
FGSG_05684,1
FGSG_05685,1
FGSG_05686,1
FGSG_05687,3
FGSG_12785,1
FGSG_12786,2
FGSG_05689,1
FGSG_05690,2
FGSG_05691,1
FGSG_12787,1
FGSG_05692,2
FGSG_05693,2
FGSG_05695,1
FGSG_05696,1
FGSG_05697,1
FGSG_05698,3
FGSG_05699,2
FGSG_05700,4
FGSG_05701,2
FGSG_05702,2
FGSG_05703,5
FGSG_05704,2
FGSG_05705,1
FGSG_05706,2
FGSG_05707,1
FGSG_05709,2
FGSG_05710,1
FGSG_12791,1
FGSG_05712,2
FGSG_12792,1
FGSG_05713,1
FGSG_05714,1
FGSG_05715,10
FGSG_05716,2
FGSG_05717,2
FGSG_05719,2
FGSG_05720,1
FGSG_20639,4
FGSG_05721,1
FGSG_05722,1
FGSG_12794,4
FGSG_05723,2
FGSG_05724,1
FGSG_05725,2
FGSG_12795,6
FGSG_12796,1
FGSG_05727,2
FGSG_05728,3
FGSG_05729,1
FGSG_12797,1
FGSG_05730,1
FGSG_05731,2
FGSG_12798,2
FGSG_12799,2
FGSG_05733,1
FGSG_05734,2
FGSG_05735,1
FGSG_05736,1
FGSG_05737,1
FGSG_05738,2
FGSG_05739,3
FGSG_05740,1
FGSG_05741,2
FGSG_05742,1
FGSG_05743,4
FGSG_05744,1
FGSG_05745,3
FGSG_05746,1
FGSG_05747,2
FGSG_12800,2
FGSG_20641,2
FGSG_05748,0
FGSG_05749,1
FGSG_05750,1
FGSG_05751,1
FGSG_05752,0
FGSG_12804,9
FGSG_05754,2
FGSG_05755,2
FGSG_05756,8
FGSG_05757,1
FGSG_20643,8
FGSG_05758,1
FGSG_05759,15
FGSG_05761,2
FGSG_05762,2
FGSG_05763,2
FGSG_12806,2
FGSG_05764,10
FGSG_05765,2
FGSG_05766,0
FGSG_05768,2
FGSG_20644,1
FGSG_05769,4
FGSG_05770,1
FGSG_05771,4
FGSG_12807,15
FGSG_05772,2
FGSG_05773,2
FGSG_12808,1
FGSG_12809,1
FGSG_05775,2
FGSG_05776,2
FGSG_05777,1
FGSG_05778,2
FGSG_12810,9
FGSG_12811,9
FGSG_05780,1
FGSG_05781,2
FGSG_05782,2
FGSG_05783,10
FGSG_12812,0
FGSG_05784,1
FGSG_05785,2
FGSG_20645,0
FGSG_05786,5
FGSG_12813,2
FGSG_12814,2
FGSG_05788,2
FGSG_05789,2
FGSG_05790,1
FGSG_05791,1
FGSG_05792,2
FGSG_05793,2
FGSG_05794,2
FGSG_05795,2
FGSG_05796,2
FGSG_05797,2
FGSG_05798,4
FGSG_05799,0
FGSG_05800,2
FGSG_05801,0
FGSG_05802,2
FGSG_20646,4
FGSG_05803,1
FGSG_05804,13
FGSG_05805,1
FGSG_05806,4
