candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO
FGSG_09342,10,0.44675296726278585,4.305037318773462,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0008643;GO:0016021;GO:0022891;GO:0055085
FGSG_01542,10,0.4533038153897646,4.30359703520924,FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0031305;GO:0033617
FGSG_05253,10,0.45709077514087326,4.298990576004814,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,
FGSG_12199,10,0.4709879184691208,4.298489717628354,FGSG_00743;FGSG_02972;FGSG_03747;FGSG_03894;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0016301;GO:0016310
FGSG_00766,10,0.4599107588143399,4.290375293771978,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003729;GO:0005634;GO:0005829;GO:0006457;GO:0016021;GO:0030001;GO:0030544;GO:0042030;GO:0043086;GO:0046873;GO:0051879;GO:0055085
FGSG_09171,10,0.45237246955813276,4.28929764597243,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_04526,10,0.4520742724252583,4.284138146238913,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0003824;GO:0009116
FGSG_10647,10,0.44902737578111734,4.276574412179079,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0008168;GO:0032259
FGSG_01950,10,0.45077203341449984,4.271876729607752,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456;FGSG_09834,1,heat shock protein Hsp88,GO:0005524;GO:0005634;GO:0005829
FGSG_12670,10,0.45073562354830937,4.268933392096966,FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,
FGSG_03613,10,0.4471187065707959,4.260466330943608,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,
FGSG_01829,10,0.4449745950245527,4.259886726393075,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0005975;GO:0016853;GO:0030246
FGSG_03447,10,0.452863489125,4.259067312843518,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085
FGSG_08411,10,0.4449462054766083,4.256826359127423,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270
FGSG_02137,10,0.4375418864780775,4.2557957721251105,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016491;GO:0020037;GO:0046872;GO:0055114
FGSG_06799,10,0.43911101052843954,4.253014706630515,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0000184;GO:0000932;GO:0003723;GO:0004534;GO:0007089;GO:0070651;GO:0090503
FGSG_09618,10,0.44463637198869255,4.25192647264027,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021;GO:0016757
FGSG_07446,10,0.4480991443120817,4.24554179519993,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_02695,10,0.4456495344789188,4.237768773912728,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016491;GO:0055114
FGSG_11655,10,0.44629034054287997,4.237341564798415,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0004318;GO:0004497;GO:0005506;GO:0005835;GO:0006633;GO:0016705;GO:0020037;GO:0055114
FGSG_12518,10,0.44500088013062633,4.237132843753275,FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0004069;GO:0006520;GO:0009058;GO:0030170;GO:0080130
FGSG_07076,10,0.4434248577091569,4.2371214947646285,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0003676;GO:0003700;GO:0005634;GO:0005737;GO:0006355;GO:0008270
FGSG_11339,10,0.4489790282583542,4.2361815448652544,FGSG_00007;FGSG_01866;FGSG_02327;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0022891;GO:0055085
FGSG_04819,10,0.45641865952323635,4.234591498455988,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0004061;GO:0019441
FGSG_03826,10,0.4483362603394231,4.234032353302383,FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_07934,10,0.4444722398357348,4.228234453663118,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021
FGSG_00271,10,0.44778932234900115,4.225974233931223,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326;FGSG_13952,2,PNG1 protein,GO:0000224;GO:0005829;GO:0006515;GO:0006517;GO:0046872
FGSG_02080,10,0.4701288591501208,4.225621773222377,FGSG_00743;FGSG_02272;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0000243;GO:0000398;GO:0005829;GO:0008270;GO:0016021;GO:0045131;GO:0055085;GO:0071004
FGSG_07889,10,0.44077559838857855,4.221559278880261,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270
FGSG_09137,10,0.46696256141374515,4.219362914813118,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0003824
FGSG_04213,10,0.47080605918850077,4.219342286116619,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,
FGSG_11985,10,0.4366997123028958,4.217632678864436,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,
FGSG_06897,10,0.4380359059457039,4.2158948139179,FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0000324;GO:0046872
FGSG_00227,10,0.4434974871655493,4.212356009132148,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270
FGSG_04478,10,0.4438525525574985,4.210582832202562,FGSG_00330;FGSG_00743;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_08601;FGSG_10347;FGSG_12180,1,uncharacterized protein,
FGSG_05776,10,0.45265403104114227,4.209333002894968,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_13807,10,0.4450578651429772,4.209026698593881,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085
FGSG_07863,10,0.4430271692394686,4.208446487795471,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003700;GO:0006355;GO:0043565
FGSG_13197,10,0.44607550546907787,4.208027060140886,FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0016021
FGSG_12522,10,0.44248684084509793,4.203667256064474,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0016740
FGSG_06991,10,0.4514060903914889,4.202797890647581,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0008270;GO:0016491;GO:0055114
FGSG_04667,10,0.44297990223963196,4.1986481673288285,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0005215;GO:0016021;GO:0051213;GO:0055085;GO:0055114
FGSG_04500,10,0.44394678146177685,4.197005933167144,FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0016021
FGSG_04113,10,0.4442532294532684,4.196198420590871,FGSG_00743;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_10347;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0003924;GO:0005525;GO:0005743;GO:0008053;GO:0031307;GO:0042803;GO:0051646
FGSG_10673,10,0.44650942913722796,4.1936193903202525,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016620;GO:0055114
FGSG_03721,10,0.4462962262400467,4.191632416704903,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_10382,10,0.4701050799891611,4.190175193011486,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774,1,uncharacterized protein,
FGSG_09632,10,0.44162120599590693,4.188418963636522,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0000139;GO:0005385;GO:0005783;GO:0006882;GO:0016021;GO:0071577
FGSG_02679,10,0.451807639548679,4.187120518770645,FGSG_00007;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_03539;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021
FGSG_01698,10,0.4425385311809455,4.184340729388307,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0006807;GO:0016810
FGSG_08633,10,0.4323962346167267,4.18312212755454,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021
FGSG_00562,10,0.43849880839383854,4.181604448232644,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0000054;GO:0000781;GO:0005096;GO:0005634;GO:0005829;GO:0006348;GO:0006399;GO:0006404;GO:0006407;GO:0006606;GO:0016072;GO:0043547
FGSG_12489,10,0.4489045204319434,4.175996218570317,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_03532;FGSG_03535;FGSG_03881;FGSG_07896;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0016787
FGSG_07272,10,0.4583361587667715,4.174693756928593,FGSG_00743;FGSG_00765;FGSG_02972;FGSG_03747;FGSG_03894;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922,1,uncharacterized protein,
FGSG_07651,10,0.43746125484367665,4.173691757958379,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_08942,10,0.4452308559940039,4.16870071131566,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_07075;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0008270;GO:0016491;GO:0055114
FGSG_01530,10,0.4355314274090366,4.165023553185315,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0005975;GO:0016758;GO:0030259
FGSG_09890,10,0.43464327846328693,4.164840435500177,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0006144;GO:0033971
FGSG_12352,10,0.44788642642967097,4.164731087344789,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_03532;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0016740
FGSG_10657,10,0.4325550077310014,4.15978679106894,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0006355
FGSG_08636,10,0.43690433724348793,4.157823837693448,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0010181;GO:0016491;GO:0055114
FGSG_06682,10,0.43506107953999845,4.147639809931828,FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03548;FGSG_04458;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,
FGSG_12142,10,0.4534770972752223,4.143934506303365,FGSG_00743;FGSG_00765;FGSG_01981;FGSG_03747;FGSG_03894;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922,1,uncharacterized protein,GO:0004252;GO:0006508
FGSG_02742,10,0.42085984687539235,4.1303509434350465,FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0016787
FGSG_01301,10,0.4285451820407179,4.124605998672632,FGSG_00743;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_10347;FGSG_12180,1,uncharacterized protein,
FGSG_03063,10,0.42951191430892355,4.122592587331418,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0005886;GO:0007124;GO:0008519;GO:0016021;GO:0019740;GO:0072488
FGSG_06380,10,0.4229712509874402,4.100963060761537,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_10347,1,uncharacterized protein,GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0008270
FGSG_00844,10,0.4281345298429137,4.093154659084603,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0000707;GO:0000722;GO:0003677;GO:0005524;GO:0005829;GO:0007131;GO:0008094;GO:0030491;GO:0033062;GO:0035861;GO:0046982
FGSG_05461,10,0.4235838940096008,4.0903523027159725,FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_08077;FGSG_08079;FGSG_08083;FGSG_08084,2,uncharacterized protein,
FGSG_10074,9,0.4807107944788684,4.053389913764987,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,GO:0003676
FGSG_00407,9,0.48590875107343184,4.037171863735771,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,sporulation protein SPS19,
FGSG_02501,9,0.4926805603396961,4.0303959109390695,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_12180,1,transcriptional repressor rco-1,GO:0000433;GO:0001191;GO:0001198;GO:0007070;GO:0016584;GO:0017053;GO:0035955;GO:0036033;GO:0042393;GO:0042826;GO:0043130;GO:0043486;GO:0061392;GO:0061418;GO:0080025;GO:2000531;GO:2001020
FGSG_00800,9,0.48627411358426587,4.0106523176615045,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270
FGSG_10979,9,0.478657644446135,4.010226903718827,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,GO:0005743;GO:0006067;GO:0016021
FGSG_01375,9,0.48921950160574507,3.988052424401012,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_12180,1,uncharacterized protein,GO:0005215;GO:0005743;GO:0006783;GO:0006810;GO:0016021;GO:0017119
FGSG_12321,9,0.48158125279563657,3.9774567213234313,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_13136,1,uncharacterized protein,GO:0016021;GO:0016757
FGSG_09507,9,0.47399511362047864,3.973924238183119,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774,1,uncharacterized protein,
FGSG_07005,9,0.4720814253954035,3.9595847947283556,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_05630,9,0.4694569072572,3.9470751865086253,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0000079;GO:0005634;GO:0005829;GO:0019901;GO:0032153;GO:0044732
FGSG_10809,9,0.4866390463758077,3.942269293025283,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_12180,1,uncharacterized protein,GO:0016021;GO:0055085
FGSG_07596,9,0.46630901774844624,3.940736648626805,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_13136,1,uncharacterized protein,GO:0003958;GO:0005506;GO:0010181;GO:0016021;GO:0020037;GO:0055114;GO:0070330
FGSG_02686,9,0.4694996866368025,3.9327690214963105,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,ribonuclease Trv,GO:0003723;GO:0033897;GO:0090502
FGSG_07366,9,0.4610556364171918,3.906923296102444,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09456;FGSG_13136,1,uncharacterized protein,GO:0016021
FGSG_04729,9,0.45253382325679103,3.903452519979642,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0016020
FGSG_06493,9,0.46112785996660466,3.9017880854224227,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_13136,1,uncharacterized protein,
FGSG_01006,9,0.4770431523103888,3.88667141311228,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0000329;GO:0005783;GO:0005794;GO:0008271;GO:0016021;GO:1902358
FGSG_01560,9,0.4814186870962906,3.8801206338138314,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_10922,1,uncharacterized protein,GO:0005634;GO:0005739;GO:0005829;GO:0016212;GO:0030170;GO:0034276;GO:0047536;GO:0097052
FGSG_07880,9,0.450529226451181,3.8788894881268434,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0003871;GO:0008270;GO:0009086;GO:0032259
FGSG_07444,9,0.4549260752188477,3.878635977135097,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,
FGSG_02473,9,0.4461981848690804,3.8783961204956783,FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0000276;GO:0015986;GO:0016021;GO:0046933;GO:0046961
FGSG_13156,9,0.45360763156186007,3.8776935897723854,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_04589;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,
FGSG_01693,9,0.4801141761121291,3.874638313744123,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0003824;GO:0008152
FGSG_00464,9,0.4427632511490739,3.872197261615409,FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0016021
FGSG_05725,9,0.4559957811423602,3.871603597803082,FGSG_02320;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0006950;GO:0008270;GO:0016021
FGSG_11413,9,0.4739126863538171,3.871472031028172,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0016740
FGSG_02455,9,0.47734150023555577,3.869106042585893,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005742;GO:0005743;GO:0005758;GO:0006457;GO:0016021;GO:0016491;GO:0045041;GO:0051537;GO:0055114
FGSG_04401,9,0.47319024522599795,3.867205883793137,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005840
FGSG_04987,9,0.452420857545458,3.8658028000362354,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0003824;GO:0005634;GO:0006351;GO:0006357;GO:0008270;GO:0050662
FGSG_00397,9,0.4490620603716332,3.860628343130357,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_10670;FGSG_11326,2,tubulin alpha chain,GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007017
FGSG_08457,9,0.4550978456858573,3.858231436022667,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_13136,1,uncharacterized protein,GO:0005737
FGSG_04985,9,0.475085532337888,3.857880188580486,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_07197,9,0.4577847522907243,3.8568679510400443,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456,1,nitrogen metabolic regulation protein,
