gene_id,product,black,dark,low,black_dir,dark_dir,low_dir,n_treatments,region
FGSG_11549,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11554,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11560,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11561,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11562,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11564,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11565,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11566,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11567,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11568,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11570,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11577,uncharacterized protein,1,1,1,down,down,up,3,BDL
FGSG_11578,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_11585,cytochrome P450 55A2,0,1,1,,down,down,2,DL
FGSG_11610,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11617,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11629,IMP-specific 5'-nucleotidase 1,1,0,0,down,,,1,B
FGSG_11638,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11651,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11653,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11655,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11656,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11657,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11659,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11670,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11690,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11698,ADP-ribose pyrophosphatase,0,0,1,,,down,1,L
FGSG_11702,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11705,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11708,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11721,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11729,uncharacterized protein,0,1,1,,up,down,2,DL
FGSG_11750,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11753,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11757,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_11819,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11822,uncharacterized protein,1,0,1,up,,up,2,BL
FGSG_11831,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11833,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11850,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11858,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11864,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11866,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11876,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11884,uncharacterized protein,1,0,1,down,,down,2,BL
FGSG_11888,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11890,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11900,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11903,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_11904,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_11912,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_11927,uncharacterized protein,1,0,1,up,,up,2,BL
FGSG_11932,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_11934,uncharacterized protein,1,1,1,up,up,up,3,BDL
FGSG_11939,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11941,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11947,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11956,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11961,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11963,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11981,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11984,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11985,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11987,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11992,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12008,uncharacterized protein,0,1,0,,down,,1,D
FGSG_12009,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12041,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12067,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12078,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_12082,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_12097,uncharacterized protein,0,1,0,,down,,1,D
FGSG_12098,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12109,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_12110,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12117,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12123,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12129,peroxisomal copper amine oxidase,0,1,1,,down,down,2,DL
FGSG_12136,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12142,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_12150,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12154,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12166,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12172,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12180,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12181,cytochrome c oxidase polypeptide IV,0,0,1,,,down,1,L
FGSG_12184,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_12203,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12204,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12206,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_12207,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_12211,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_12214,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12222,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12223,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12224,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12225,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12226,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12230,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12232,uncharacterized protein,1,1,1,down,down,down,3,BDL
FGSG_12234,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12240,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12251,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12254,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12280,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_12281,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_12292,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12309,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12321,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_12335,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12336,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12338,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12339,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12342,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12349,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12360,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12368,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12369,peroxidase/catalase 2,1,1,0,down,down,,2,BD
FGSG_12371,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12374,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12376,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12384,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12385,uncharacterized protein,0,1,0,,down,,1,D
FGSG_12386,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12387,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12388,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12415,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12418,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12419,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12424,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12430,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12439,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12445,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12450,uncharacterized protein,1,0,1,down,,down,2,BL
FGSG_12451,uncharacterized protein,1,0,1,down,,down,2,BL
FGSG_12455,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12456,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12458,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12459,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12461,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12468,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12469,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12471,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12474,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12490,uncharacterized protein,1,1,0,down,up,,2,BD
FGSG_12505,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12511,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12518,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12519,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12522,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12530,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12531,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12541,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12548,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12555,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12556,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12557,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12560,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12561,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12563,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12570,uncharacterized protein,0,1,0,,down,,1,D
FGSG_12572,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_12583,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12588,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12594,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12599,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12600,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12601,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12606,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12607,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12609,uncharacterized protein,1,1,1,up,up,down,3,BDL
FGSG_12614,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12615,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12616,uncharacterized protein,0,1,0,,down,,1,D
FGSG_12620,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12621,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12627,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12631,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_12632,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12647,monoamine oxidase N,1,0,0,down,,,1,B
FGSG_12651,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_12662,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12666,uncharacterized protein,1,0,0,down,,,1,B
FGSG_12668,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12673,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12691,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_12700,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12702,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_12704,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_12709,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12714,transcriptional activator xlnR,0,0,1,,,up,1,L
FGSG_12741,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12745,heat shock protein HSP98,1,0,1,up,,down,2,BL
FGSG_12760,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12764,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12766,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12772,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12773,uncharacterized protein,0,1,0,,up,,1,D
FGSG_12776,uncharacterized protein,1,0,0,up,,,1,B
FGSG_12782,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_12786,uncharacterized protein,0,0,1,,,up,1,L
FGSG_12796,uncharacterized protein,0,0,1,,,down,1,L
FGSG_12797,uncharacterized protein,1,0,1,up,,down,2,BL
